Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,6392,19.89,54.48,2.7x,417001
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,6169,19.95,59.16,3.0x,414272
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,14608,19.97,59.99,3.0x,412132
Cordus        [ÿproductÿdetailsÿ],Flower 7.0g,13255,19.98,64.66,3.2x,418921
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,39540,19.99,56.99,2.9x,421941
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,3400,20,57.77,2.9x,417202
Alpha Budz        [ÿproductÿdetailsÿ],Flower 14.0g,3820,20,54.53,2.7x,413066
1937 Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1800,20,58.93,2.9x,416738
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,2840,20,60.06,3.0x,422227
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2460,20,53.98,2.7x,414040
Og Farms        [ÿproductÿdetailsÿ],Flower 14.0g,10103,20.03,65.45,3.3x,412687
Two Heads Co.        [ÿproductÿdetailsÿ],Vape 1.0g,14519,20.08,53.89,2.7x,412904
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,6750,20.09,60.93,3.0x,416626
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,1470,20.19,63.11,3.1x,413943
Jsm Nisqually        [ÿproductÿdetailsÿ],Flower 7.0g,1321,20.24,52.37,2.6x,416584
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,3598,20.3,63.28,3.1x,412815
Sticky Budz        [ÿproductÿdetailsÿ],Flower 7.0g,1485,20.33,58.48,2.9x,412076
Rock Star Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2270,20.33,44.71,2.2x,416953
Ladera Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1552,20.34,54.25,2.7x,417301
Green Chiefs        [ÿproductÿdetailsÿ],Flower 7.0g,5515,20.43,54.76,2.7x,412672
Winter Farms        [ÿproductÿdetailsÿ],Flower 7.0g,10267,20.44,60.07,2.9x,416130
1937 Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7450,20.45,62.9,3.1x,419820
Wow Weed        [ÿproductÿdetailsÿ],Flower 14.0g,4095,20.56,69.02,3.4x,413038
High Five Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6512,20.7,70.26,3.4x,416746
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,1951,20.75,59.08,2.8x,412594
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,7975,20.82,55.81,2.7x,423406
1937 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6345,20.9,60.61,2.9x,419820
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,3255,21,57.43,2.7x,412452
West Plains Ag        [ÿproductÿdetailsÿ],Flower 7.0g,1449,21,60.24,2.9x,412754
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2835,21,49.82,2.4x,413657
Island Gro        [ÿproductÿdetailsÿ],Flower 7.0g,1050,21,64.47,3.1x,416656
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 14.0g,10920,21,45.95,2.2x,416843
Superior Harvest        [ÿproductÿdetailsÿ],Flower 14.0g,2037,21,92.81,4.4x,416977
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,15008,21.07,61.36,2.9x,412258
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,25145,21.3,53.65,2.5x,413107
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4377,21.35,56.65,2.7x,417155
Green Freedom        [ÿproductÿdetailsÿ],Flower 14.0g,6862,21.37,59.04,2.8x,412515
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5957,21.43,61.68,2.9x,412902
The High Road        [ÿproductÿdetailsÿ],Flower 7.0g,4284,21.44,61.38,2.9x,415739
Pdt Technologies        [ÿproductÿdetailsÿ],Flower 14.0g,6600,21.54,59.75,2.8x,415707
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,4180,21.55,62.16,2.9x,412294
Thcbd        [ÿproductÿdetailsÿ],Flower 7.0g,3815,21.61,58.3,2.7x,413131
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,3541,21.68,58.92,2.7x,412341
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,6974,21.69,63.65,2.9x,417338
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,21883,21.73,64.17,3.0x,423396
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,17952,21.78,63.4,2.9x,412869
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,3307,21.81,68.46,3.1x,415914
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,41785,21.82,61.4,2.8x,416609
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,8936,21.88,72.29,3.3x,412024
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,41035,21.94,64.19,2.9x,416199
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,11248,21.98,68.12,3.1x,412056
Mt Baker Growers        [ÿproductÿdetailsÿ],Flower 14.0g,2486,22,72.93,3.3x,416153
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,1058,22.02,57.97,2.6x,416804
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6750,22.12,61.67,2.8x,412155
Eco Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,2236,22.14,62.71,2.8x,416853
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Infused,1076,22.2,61.72,2.8x,418524
Northwest Services Unlimited        [ÿproductÿdetailsÿ],Flower 14.0g,1060,22.33,75.66,3.4x,424306
Bmf Washington        [ÿproductÿdetailsÿ],Flower 7.0g,18059,22.38,62.35,2.8x,412149
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 7.0g,1904,22.4,62.23,2.8x,412441
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1364,22.45,43.75,1.9x,412274
Quality Brand        [ÿproductÿdetailsÿ],Flower 14.0g,46603,22.48,60.32,2.7x,417229
Solar Joes        [ÿproductÿdetailsÿ],Flower 7.0g,1352,22.53,56.02,2.5x,415819
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,3822,22.61,60.98,2.7x,412072
Jmr Sun Farms Ii        [ÿproductÿdetailsÿ],Flower 14.0g,1396,22.62,64.17,2.8x,412279
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,15430,22.66,65.51,2.9x,416107
Botanimax        [ÿproductÿdetailsÿ],Flower 7.0g,6720,22.67,67.93,3.0x,415877
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,16682,22.78,62,2.7x,412964
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,2622,22.79,68.11,3.0x,412678
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,11314,22.8,62.97,2.8x,415813
1937 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3054,22.96,66.41,2.9x,416738
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,15990,22.98,65.39,2.8x,424256
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,16767,23,68.67,3.0x,415835
Mt Baker Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1380,23,69.2,3.0x,416153
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,1592,23,62.28,2.7x,415921
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 7.0g,3650,23.04,28.43,1.2x,413434
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 7.0g,5682,23.08,66.09,2.9x,412400
Forte Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1387,23.12,73.53,3.2x,416431
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,3937,23.17,65.58,2.8x,412109
Kush Valley        [ÿproductÿdetailsÿ],Flower 14.0g,3748,23.19,69.09,3.0x,416606
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,4865,23.2,67.81,2.9x,416462
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,8110,23.21,66.24,2.9x,425515
Northwest Finest        [ÿproductÿdetailsÿ],Flower 7.0g,5153,23.24,64.26,2.8x,416499
Kudu Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,4526,23.26,63.97,2.8x,414197
Leaph        [ÿproductÿdetailsÿ],Flower 7.0g,1878,23.26,72.68,3.1x,417010
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 14.0g,1734,23.27,56.18,2.4x,417024
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 7.0g,5128,23.31,57.1,2.4x,412179
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,23596,23.33,65.5,2.8x,413174
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 14.0g,2104,23.39,65.37,2.8x,413107
J.e.t.        [ÿproductÿdetailsÿ],Flower 7.0g,1732,23.49,65.13,2.8x,416990
Billows of Haze        [ÿproductÿdetailsÿ],Flower 7.0g,3050,23.57,62.74,2.7x,417631
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,4514,23.62,64.67,2.7x,416561
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,11860,23.65,63.8,2.7x,413075
Double Dutch        [ÿproductÿdetailsÿ],Flower 14.0g,1017,23.68,69.43,2.9x,413084
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,4341,23.75,65.82,2.8x,412762
Deep Flower        [ÿproductÿdetailsÿ],Flower 7.0g,1435,23.79,66.21,2.8x,416619
Hang Roots        [ÿproductÿdetailsÿ],Flower 7.0g,3828,23.86,65.12,2.7x,415771
Driftboat        [ÿproductÿdetailsÿ],Flower 7.0g,10803,23.9,68.18,2.9x,416551
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,3720,24,71.56,3.0x,415917
Naked Emperor        [ÿproductÿdetailsÿ],Flower 28.0g,12606,24.06,68.9,2.9x,416231
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 14.0g,1326,24.1,73.17,3.0x,413942
D And S Farms        [ÿproductÿdetailsÿ],Flower 28.0g,26426,24.22,93.69,3.9x,412831
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,13728,24.23,64.4,2.7x,416155
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,13430,24.26,66.43,2.7x,413099
Cascade Growers        [ÿproductÿdetailsÿ],Flower 14.0g,2160,24.27,73.77,3.0x,412180
Thcbd        [ÿproductÿdetailsÿ],Flower 14.0g,1038,24.33,67.87,2.8x,413131
Greenrush        [ÿproductÿdetailsÿ],Flower 7.0g,2415,24.35,74.56,3.1x,412295
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,125503,24.35,63.85,2.6x,412882
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,18006,24.35,60.62,2.5x,413920
Northwest Preferred        [ÿproductÿdetailsÿ],Flower 14.0g,3516,24.44,82.88,3.4x,417127
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,26663,24.45,66.66,2.7x,414038
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,2768,24.5,69.42,2.8x,412050
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1494,24.5,70.91,2.9x,412068
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,8894,24.5,69.52,2.8x,421103
Grx2        [ÿproductÿdetailsÿ],Flower 7.0g,3062,24.5,71.2,2.9x,424285
Tropic Grow        [ÿproductÿdetailsÿ],Flower 14.0g,1260,24.5,59.8,2.4x,412106
C Block Group        [ÿproductÿdetailsÿ],Flower 14.0g,25000,24.5,60.99,2.5x,412728
Fractal        [ÿproductÿdetailsÿ],Concentrate 1.0g,1718,24.5,53.15,2.2x,417364
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,6402,24.62,69.01,2.8x,415986
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 14.0g,6959,24.64,82.36,3.3x,412154
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,11080,24.68,59.4,2.4x,419128
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,8482,24.69,70.05,2.8x,416942
Inflorescence        [ÿproductÿdetailsÿ],Flower 7.0g,7319,24.73,72.76,2.9x,415156
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,59886,24.73,63.2,2.6x,416579
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,31309,24.75,75.79,3.1x,415971
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,14840,24.91,61.59,2.5x,412112
Agro Technic        [ÿproductÿdetailsÿ],Flower 28.0g,13829,24.92,77.29,3.1x,412266
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,20001,24.94,68.26,2.7x,416908
Copeland's Cannabis Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2375,25,72.61,2.9x,412099
Svin Garden        [ÿproductÿdetailsÿ],Flower 7.0g,2000,25,66.54,2.7x,415820
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,5725,25,70,2.8x,417698
Sticky Budz        [ÿproductÿdetailsÿ],Flower 14.0g,16100,25,79.68,3.2x,412076
Ag Grow        [ÿproductÿdetailsÿ],Flower 14.0g,2175,25,83.46,3.3x,412557
Orgrow        [ÿproductÿdetailsÿ],Flower 14.0g,1000,25,66.73,2.7x,412784
Green Labs        [ÿproductÿdetailsÿ],Flower 14.0g,2000,25,64.49,2.6x,413076
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 28.0g,7460,25,86.7,3.5x,413922
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 28.0g,2500,25,80.02,3.2x,416134
Stryps        [ÿproductÿdetailsÿ],Flower 28.0g,1625,25,84.83,3.4x,417285
Techbud        [ÿproductÿdetailsÿ],Flower 28.0g,22000,25,71.73,2.9x,423188
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,3237,25.02,74.04,3.0x,412118
Avitas        [ÿproductÿdetailsÿ],Flower 7.0g,6778,25.06,66.64,2.7x,412759
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,2506,25.12,65.19,2.6x,412891
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,6259,25.25,74.4,2.9x,414041
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,1834,25.25,71.56,2.8x,421766
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2331,25.3,67.44,2.7x,413001
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 28.0g,34850,25.41,64.87,2.6x,413170
THC Farm        [ÿproductÿdetailsÿ],Flower 7.0g,2180,25.45,74.31,2.9x,416100
Ahui        [ÿproductÿdetailsÿ],Flower 7.0g,2860,25.5,71.25,2.8x,412015
Sky Standard Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1335,25.5,66.67,2.6x,415980
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,8483,25.6,69.58,2.7x,412752
Delta#nine        [ÿproductÿdetailsÿ],Flower 14.0g,3748,25.67,64.9,2.5x,412747
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,10317,25.75,72.98,2.8x,412082
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,72651,25.88,72.19,2.8x,413287
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,12581,25.94,73,2.8x,416517
Daring Farms        [ÿproductÿdetailsÿ],Flower 14.0g,4746,25.99,62.79,2.4x,415881
Blue Sky Growers        [ÿproductÿdetailsÿ],Flower 28.0g,5990,26,72.24,2.8x,412969
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3980,26.04,70.2,2.7x,412070
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,6272,26.13,72.28,2.8x,416062
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,7718,26.25,73.05,2.8x,412288
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 7.0g,9504,26.25,74.58,2.8x,416063
Biochron        [ÿproductÿdetailsÿ],Flower 7.0g,5040,26.25,69.48,2.6x,416641
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 14.0g,14505,26.32,72.95,2.8x,412053
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2086,26.36,78.66,3.0x,412618
THC Partners        [ÿproductÿdetailsÿ],Flower 7.0g,4729,26.38,82.49,3.1x,415987
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 14.0g,2243,26.46,74.76,2.8x,416831
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,10085,26.49,81.9,3.1x,416198
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3286,26.5,78.37,3.0x,419959
Best Source Producers        [ÿproductÿdetailsÿ],Flower 28.0g,1560,26.5,59.27,2.2x,413613
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1242,26.51,73.89,2.8x,417051
Khush Kush        [ÿproductÿdetailsÿ],Flower 7.0g,9925,26.57,74.05,2.8x,413145
Greencrest Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,1200,26.67,67.47,2.5x,417069
Hannah Industries        [ÿproductÿdetailsÿ],Flower 7.0g,38034,26.8,73.74,2.8x,424223
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,8463,26.84,67.11,2.5x,412273
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Flower 14.0g,3200,27,57.58,2.1x,412616
"Legendary Laboratories, LLC        [ÿproductÿdetailsÿ]",Flower 7.0g,3283,27.02,68.89,2.6x,424500
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 14.0g,12576,27.02,72.37,2.7x,416433
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,37684,27.11,73.03,2.7x,415449
Hazy Daze        [ÿproductÿdetailsÿ],Flower 28.0g,2885,27.11,71.56,2.6x,412452
Dna Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,5404,27.16,77.6,2.9x,413464
Rochester Farms        [ÿproductÿdetailsÿ],Flower 14.0g,19315,27.19,80.76,3.0x,413002
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,15647,27.2,57.22,2.1x,413174
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 14.0g,27356,27.22,68.87,2.5x,412435
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,5586,27.3,84.54,3.1x,415719
Manna Production        [ÿproductÿdetailsÿ],Flower 14.0g,2142,27.36,75.52,2.8x,412678
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 7.0g,9793,27.42,75.6,2.8x,417174
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,10034,27.46,72.39,2.6x,412408
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,7893,27.51,72.65,2.6x,416206
Peak Supply        [ÿproductÿdetailsÿ],Flower 28.0g,25556,27.54,72.78,2.6x,413077
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 7.0g,9072,27.6,74.54,2.7x,417303
Windy River Research        [ÿproductÿdetailsÿ],Flower 7.0g,2569,27.67,84.86,3.1x,413467
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 28.0g,6897,27.75,92.52,3.3x,416400
Alliance 502        [ÿproductÿdetailsÿ],Flower 7.0g,2769,27.78,78.95,2.8x,412949
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,4600,27.78,69.15,2.5x,412294
Canna Herb Farms        [ÿproductÿdetailsÿ],Flower 14.0g,2919,27.8,54.76,2.0x,412947
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,2772,28,79.2,2.8x,412621
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,4704,28,74.6,2.7x,417168
Kouchlock Productions        [ÿproductÿdetailsÿ],Flower 14.0g,4032,28,80.07,2.9x,412630
Fourdub        [ÿproductÿdetailsÿ],Flower 14.0g,1092,28,78.66,2.8x,413165
Green Zombie        [ÿproductÿdetailsÿ],Flower 14.0g,1708,28,53.67,1.9x,414114
Wow Weed        [ÿproductÿdetailsÿ],Flower 28.0g,4564,28,82.43,2.9x,413038
Interstate 502        [ÿproductÿdetailsÿ],Flower 28.0g,2296,28,85.62,3.1x,413379
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Flower 28.0g,4900,28,82.58,2.9x,423373
Cultivar Farms        [ÿproductÿdetailsÿ],Flower 7.0g,36122,28.1,70.18,2.5x,417095
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 7.0g,26964,28.13,73.5,2.6x,417068
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 14.0g,4400,28.14,66.94,2.4x,412286
Bmf Washington        [ÿproductÿdetailsÿ],Flower 14.0g,18117,28.18,76.03,2.7x,412149
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 14.0g,4193,28.25,97.11,3.4x,422324
Heavenly Buds        [ÿproductÿdetailsÿ],Flower 7.0g,7293,28.33,77.2,2.7x,417147
Bondi Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7168,28.44,101,3.6x,412141
North Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,4012,28.49,78.96,2.8x,416448
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 7.0g,11644,28.53,75.44,2.6x,412193
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,10530,28.67,72.42,2.5x,420213
Silica Phoenix        [ÿproductÿdetailsÿ],Flower 28.0g,5238,28.67,88.23,3.1x,412236
Sourface        [ÿproductÿdetailsÿ],Flower 28.0g,42010,28.74,82.86,2.9x,412679
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 7.0g,9702,28.77,77.39,2.7x,414039
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,9567,28.81,80.33,2.8x,424091
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6586,28.84,62.64,2.2x,412240
WA Grower        [ÿproductÿdetailsÿ],Flower 14.0g,58079,28.84,88.39,3.1x,417380
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 14.0g,1015,28.88,87.42,3.0x,412357
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 28.0g,5451,29.19,86.29,3.0x,412262
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 28.0g,16118,29.27,83.04,2.8x,416902
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 14.0g,3408,29.32,103.89,3.5x,412892
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1788,29.36,86.46,2.9x,412316
Atomic Green        [ÿproductÿdetailsÿ],Flower 14.0g,4410,29.4,72.69,2.5x,413209
Gold Caddy        [ÿproductÿdetailsÿ],Flower 7.0g,8327,29.48,85.98,2.9x,415709
Gabriel        [ÿproductÿdetailsÿ],Flower 7.0g,20125,29.51,77.17,2.6x,415997
Mas Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3690,29.62,79.97,2.7x,414232
Autrees Nursery        [ÿproductÿdetailsÿ],Flower 7.0g,1190,29.75,77.51,2.6x,416175
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,6970,29.79,77.99,2.6x,412597
Plantworks        [ÿproductÿdetailsÿ],Flower 7.0g,1015,29.86,78.86,2.6x,417175
Quality Green Trees        [ÿproductÿdetailsÿ],Flower 7.0g,20646,29.95,84.71,2.8x,413632
Stone Supply        [ÿproductÿdetailsÿ],Flower 14.0g,1950,30,84.93,2.8x,413463
R&b Group        [ÿproductÿdetailsÿ],Flower 28.0g,16830,30,90.59,3.0x,412615
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 28.0g,3790,30.38,80.9,2.7x,417295
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 28.0g,6440,30.53,102.76,3.4x,416693
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 28.0g,6780,31,104.41,3.4x,422227
The Green Vault        [ÿproductÿdetailsÿ],Flower 14.0g,16747,31.11,73.93,2.4x,415711
West Plains Ag        [ÿproductÿdetailsÿ],Flower 14.0g,2664,31.18,72.86,2.3x,412754
Gensys One        [ÿproductÿdetailsÿ],Flower 28.0g,5368,31.33,89.24,2.8x,412593
Sierra Green        [ÿproductÿdetailsÿ],Flower 7.0g,1885,31.41,82.28,2.6x,416855
North Coast Growers        [ÿproductÿdetailsÿ],Flower 7.0g,15718,31.5,83.11,2.6x,413163
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 28.0g,1575,31.5,93.58,3.0x,415955
South Colby Investors        [ÿproductÿdetailsÿ],Flower 28.0g,4947,31.55,97.81,3.1x,416268
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,22558,31.86,82.39,2.6x,412425
Green Island Growers        [ÿproductÿdetailsÿ],Flower 14.0g,3059,32,91.54,2.9x,412950
Kush Garden        [ÿproductÿdetailsÿ],Flower 7.0g,4655,32.31,81.37,2.5x,415761
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 28.0g,11172,32.33,87.57,2.7x,416050
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 14.0g,1010,32.5,88.64,2.7x,415777
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 14.0g,10072,32.6,87.59,2.7x,423406
Billows of Haze        [ÿproductÿdetailsÿ],Flower 14.0g,1718,32.67,81.65,2.5x,417631
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 28.0g,12600,32.75,89.57,2.7x,416843
Leef        [ÿproductÿdetailsÿ],Flower 14.0g,1393,33,85.8,2.6x,413085
Alpha Budz        [ÿproductÿdetailsÿ],Flower 28.0g,8877,33,92.34,2.8x,413066
502 Processor's Group        [ÿproductÿdetailsÿ],Flower 28.0g,3531,33,104.51,3.2x,413478
Green & Golden        [ÿproductÿdetailsÿ],Flower 14.0g,1776,33.42,97.2,2.9x,415710
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 14.0g,4066,33.6,92.05,2.7x,415762
Cinc-o-dos        [ÿproductÿdetailsÿ],Flower 28.0g,2352,33.6,87.58,2.6x,412566
Zenta Garden        [ÿproductÿdetailsÿ],Flower 14.0g,1785,33.83,86.57,2.6x,423681
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3886,33.86,84.99,2.5x,419959
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 28.0g,4845,34,103.18,3.0x,424047
Edgemont Group LLC        [ÿproductÿdetailsÿ],Flower 14.0g,1422,34.02,97.06,2.9x,424980
High Five Farms        [ÿproductÿdetailsÿ],Flower 28.0g,17069,34.1,104.01,3.1x,416746
Red Frog        [ÿproductÿdetailsÿ],Flower 14.0g,3948,34.12,102.01,3.0x,412437
Island Gro        [ÿproductÿdetailsÿ],Flower 14.0g,5348,34.12,81.51,2.4x,416656
Rgl Industries        [ÿproductÿdetailsÿ],Flower 14.0g,33880,34.69,101.71,2.9x,416626
Quincy Green        [ÿproductÿdetailsÿ],Flower 28.0g,14704,34.76,90.47,2.6x,412358
Mean the Green        [ÿproductÿdetailsÿ],Flower 28.0g,30455,34.77,103.38,3.0x,416751
