Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2093,16.1,45.97,2.9x,412618
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3625,16.12,62.51,3.9x,412618
Leef        [ÿproductÿdetailsÿ],Flower 7.0g,3152,16.15,51.85,3.2x,413085
Craft Elixirs        [ÿproductÿdetailsÿ],Concentrate 1.0g,5650,16.21,46.28,2.9x,415697
D And S Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3715,16.3,56.16,3.4x,412831
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,8770,16.32,49.32,3.0x,416393
Quality Brand        [ÿproductÿdetailsÿ],Flower 7.0g,25416,16.47,48.92,3.0x,417229
Skord        [ÿproductÿdetailsÿ],Concentrate 1.0g,46944,16.47,41.11,2.5x,413180
WA Grower        [ÿproductÿdetailsÿ],Flower 7.0g,88602,16.53,50.85,3.1x,417380
Leaph        [ÿproductÿdetailsÿ],Flower 7.0g,4175,16.6,44.7,2.7x,417010
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 7.0g,3660,16.62,45.61,2.7x,413922
The Green Surfer        [ÿproductÿdetailsÿ],Flower 7.0g,1250,16.66,43.05,2.6x,412445
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,1954,16.66,43.26,2.6x,416561
Twenty Plus        [ÿproductÿdetailsÿ],Flower 7.0g,9590,16.72,51.36,3.1x,413088
Gabriel        [ÿproductÿdetailsÿ],Concentrate 1.0g,32283,16.72,37.7,2.3x,415997
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,5820,16.76,44.56,2.7x,414281
Cinc-o-dos        [ÿproductÿdetailsÿ],Flower 14.0g,1344,16.8,52.69,3.1x,412566
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,5019,16.92,54.69,3.2x,414272
Xtracted Labs        [ÿproductÿdetailsÿ],Vape 0.5g,50624,16.98,48.28,2.8x,412347
Prince Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4923,16.99,44.88,2.6x,422368
Cannabis Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1190,17,54.47,3.2x,412738
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,6730,17.08,53.98,3.2x,413943
Sourface        [ÿproductÿdetailsÿ],Flower 14.0g,9400,17.08,39.86,2.3x,412679
Emerald Twist        [ÿproductÿdetailsÿ],Flower 7.0g,1185,17.09,48.7,2.8x,414323
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 7.0g,1757,17.12,48.84,2.9x,412826
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 7.0g,3135,17.12,60.15,3.5x,416831
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,8250,17.13,52.46,3.1x,415921
G-7 Grow        [ÿproductÿdetailsÿ],Flower 14.0g,3620,17.14,55.29,3.2x,417526
Growstate-one        [ÿproductÿdetailsÿ],Flower 7.0g,2450,17.15,38.56,2.2x,414395
Mno        [ÿproductÿdetailsÿ],Flower 7.0g,4634,17.17,51.21,3.0x,413090
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4263,17.18,40.78,2.4x,414040
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 7.0g,1200,17.19,65.89,3.8x,416423
Xtracted Labs        [ÿproductÿdetailsÿ],Concentrate 1.0g,205964,17.19,43.65,2.5x,412347
Aurum Farms        [ÿproductÿdetailsÿ],Flower 3.5g,35714,17.33,48.71,2.8x,424484
Symington Holdings Ii        [ÿproductÿdetailsÿ],Flower 7.0g,1393,17.4,36.72,2.1x,415777
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,85679,17.41,48.8,2.8x,412425
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,10315,17.45,62.58,3.6x,416902
Rochester Farms        [ÿproductÿdetailsÿ],Flower 7.0g,10342,17.46,46.31,2.7x,413002
Kokua Services        [ÿproductÿdetailsÿ],Flower 3.5g,74708,17.5,50.65,2.9x,412074
"Superdave Genetics, Terp Gawd        [ÿproductÿdetailsÿ]",Flower 3.5g,3063,17.5,40.67,2.3x,413223
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2888,17.5,54.79,3.1x,412316
Gardens Royale        [ÿproductÿdetailsÿ],Flower 7.0g,1102,17.5,37.1,2.1x,416700
Superior Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,1586,17.5,66.97,3.8x,416977
Alto Buddha        [ÿproductÿdetailsÿ],Flower 14.0g,1400,17.5,62.69,3.6x,416754
Emerald Peaks        [ÿproductÿdetailsÿ],Concentrate 1.0g,9391,17.5,43.7,2.5x,416198
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,5244,17.52,41.51,2.4x,412274
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 3.5g,41412,17.58,46,2.6x,412431
Og Farms        [ÿproductÿdetailsÿ],Flower 7.0g,11513,17.67,52.09,2.9x,412687
Puffin Farm        [ÿproductÿdetailsÿ],Vape 1.0g,2553,17.82,42.41,2.4x,413021
Top Shelf        [ÿproductÿdetailsÿ],Vape 1.0g,40320,18,49.55,2.8x,423396
Interstate 502        [ÿproductÿdetailsÿ],Flower 28.0g,4760,18,53.16,3.0x,413379
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Concentrate 1.0g,1782,18,48.73,2.7x,414286
Edgemont Group        [ÿproductÿdetailsÿ],Flower 7.0g,24006,18.01,53.42,3.0x,422993
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 14.0g,3355,18.05,46.8,2.6x,415970
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Flower 28.0g,2457,18.05,67.74,3.8x,416657
Double Dutch        [ÿproductÿdetailsÿ],Flower 7.0g,4163,18.3,55.47,3.0x,413084
Botanica Seattle        [ÿproductÿdetailsÿ],Flower 3.5g,2202,18.35,50.43,2.7x,412723
Bondi Farms        [ÿproductÿdetailsÿ],Flower 7.0g,9163,18.35,60.8,3.3x,412141
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,17580,18.36,52.48,2.9x,417001
Gaia Industries        [ÿproductÿdetailsÿ],Topical,1372,18.36,44.16,2.4x,412232
Winterlife        [ÿproductÿdetailsÿ],Flower 14.0g,1258,18.37,56.56,3.1x,412808
Firebros        [ÿproductÿdetailsÿ],Flower 3.5g,25248,18.38,48.43,2.6x,416025
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,2033,18.48,50.29,2.7x,416027
Tj's Organics        [ÿproductÿdetailsÿ],Flower 3.5g,11692,18.5,47.83,2.6x,416941
Green Freedom        [ÿproductÿdetailsÿ],Flower 7.0g,3720,18.5,55.82,3.0x,412515
Rock Star Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2475,18.58,38.93,2.1x,416953
C Block Group        [ÿproductÿdetailsÿ],Flower 14.0g,16674,18.63,54.15,2.9x,412728
Bluedream        [ÿproductÿdetailsÿ],Flower 3.5g,76506,18.66,48.09,2.6x,416166
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,15198,18.67,51.47,2.8x,415768
Avitas        [ÿproductÿdetailsÿ],Concentrate 0.5g,30057,18.72,53.78,2.9x,412759
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 14.0g,5025,18.75,88.08,4.7x,412262
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 7.0g,1923,18.78,60.54,3.2x,417024
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,14123,18.88,69.47,3.7x,412056
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 1.0g,1425,19,54.29,2.9x,414286
Ladera Farms        [ÿproductÿdetailsÿ],Flower 28.0g,2808,19,54.89,2.9x,417301
Virtual Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,6194,19,50.62,2.7x,412073
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 7.0g,4230,19.14,53.9,2.8x,412760
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 7.0g,3350,19.16,54.53,2.8x,416737
Green Island Growers        [ÿproductÿdetailsÿ],Flower 7.0g,4936,19.19,51.88,2.7x,412950
Bad Ass Herbs        [ÿproductÿdetailsÿ],Flower 7.0g,2040,19.25,65.65,3.4x,412626
Methow Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,1155,19.25,61.89,3.2x,414143
Tranquil Forest        [ÿproductÿdetailsÿ],Flower 7.0g,1444,19.25,55.79,2.9x,415831
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,42414,19.27,48.1,2.5x,412904
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5220,19.41,54.39,2.8x,415449
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7430,19.42,57.57,3.0x,412597
Fourdub        [ÿproductÿdetailsÿ],Flower 28.0g,3460,19.47,60.96,3.1x,413165
Growstate-one        [ÿproductÿdetailsÿ],Flower 1.0g,1733,19.5,9.1,0.5x,414395
Full Throttle Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1470,19.6,41.37,2.1x,412636
Avitas        [ÿproductÿdetailsÿ],Concentrate 1.0g,6393,19.6,54.99,2.8x,412759
Cordus        [ÿproductÿdetailsÿ],Flower 7.0g,12670,19.61,61.4,3.1x,418921
Funky Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1470,19.69,55.82,2.8x,412743
Omg Sykes        [ÿproductÿdetailsÿ],Flower 7.0g,8763,19.71,50.59,2.6x,412720
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,30460,19.74,56.89,2.9x,421941
Bmf Washington        [ÿproductÿdetailsÿ],Flower 7.0g,13170,19.77,53.85,2.7x,412149
Green Dreamer        [ÿproductÿdetailsÿ],Flower 3.5g,18993,19.78,53.89,2.7x,413469
Two Heads Co.        [ÿproductÿdetailsÿ],Vape 1.0g,4808,19.84,59.37,3.0x,412904
Boggy Boon        [ÿproductÿdetailsÿ],Flower 7.0g,7961,19.9,58.3,2.9x,416935
Avitas        [ÿproductÿdetailsÿ],Vape 1.0g,49172,19.94,57.12,2.9x,412759
Red Frog        [ÿproductÿdetailsÿ],Flower 7.0g,9030,19.95,56.62,2.8x,412437
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 14.0g,2999,19.95,62.14,3.1x,412792
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,1768,19.96,64.08,3.2x,416601
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1449,19.99,64.65,3.2x,417735
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 7.0g,3100,20,58.95,2.9x,414281
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,15920,20,58.93,2.9x,416626
1937 Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3200,20,58.97,2.9x,416738
High Five Farms        [ÿproductÿdetailsÿ],Flower 14.0g,8580,20,66.95,3.3x,416746
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1580,20,59.76,3.0x,422227
C Block Group        [ÿproductÿdetailsÿ],Flower 28.0g,3260,20,59.4,3.0x,412728
Doc Croc        [ÿproductÿdetailsÿ],Flower 7.0g,6493,20.01,58.2,2.9x,413948
Thcbd        [ÿproductÿdetailsÿ],Flower 7.0g,5807,20.04,59.45,3.0x,413131
Kokua Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,31866,20.05,48.46,2.4x,412074
Kudu Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,9707,20.08,57.92,2.9x,414197
Double Dutch        [ÿproductÿdetailsÿ],Flower 14.0g,2787,20.19,49.4,2.4x,413084
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 7.0g,5628,20.34,52.32,2.6x,413855
Solar Joes        [ÿproductÿdetailsÿ],Flower 7.0g,2162,20.39,54.53,2.7x,415819
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 7.0g,3294,20.41,66.93,3.3x,415762
K&m Growers        [ÿproductÿdetailsÿ],Flower 14.0g,5174,20.44,57.65,2.8x,412249
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,8369,20.46,58.85,2.9x,412902
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,6964,20.48,57.3,2.8x,412132
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,6926,20.49,54.66,2.7x,416155
Mt Baker Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1332,20.5,59.3,2.9x,416153
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,2275,20.53,51.45,2.5x,412452
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,14723,20.54,61.94,3.0x,412258
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,6938,20.59,62.28,3.0x,413174
509 Da Kine        [ÿproductÿdetailsÿ],Flower 7.0g,2375,20.65,65.18,3.2x,412599
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,3443,20.66,55.49,2.7x,417237
West Plains Ag        [ÿproductÿdetailsÿ],Flower 7.0g,4272,20.69,56.7,2.7x,412754
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,35147,20.74,59.6,2.9x,412869
Agrijuana        [ÿproductÿdetailsÿ],Flower 7.0g,5457,20.83,60.83,2.9x,415998
The High Road        [ÿproductÿdetailsÿ],Flower 7.0g,5798,20.88,61.36,2.9x,415739
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,3675,21,65.45,3.1x,412815
Winter Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2562,21,59.8,2.8x,416130
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 7.0g,1281,21,60.38,2.9x,422324
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 14.0g,1512,21,56.94,2.7x,415958
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Infused,1254,21,55.89,2.7x,418524
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,7961,21.08,57.53,2.7x,412594
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,4386,21.2,64.92,3.1x,412678
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 14.0g,49678,21.22,61.19,2.9x,416502
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,120860,21.25,68.04,3.2x,413462
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,9251,21.32,62.9,2.9x,423406
Delta#nine        [ÿproductÿdetailsÿ],Flower 14.0g,2594,21.33,61,2.9x,412747
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4206,21.35,61.26,2.9x,417155
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,9546,21.41,68.31,3.2x,412024
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 7.0g,9054,21.56,55.75,2.6x,413434
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1592,21.58,72.2,3.3x,412240
Billows of Haze        [ÿproductÿdetailsÿ],Flower 7.0g,2042,21.61,54.69,2.5x,417631
Cascadia Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,64234,21.66,34.17,1.6x,412964
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 7.0g,8246,21.7,62.76,2.9x,412500
Okanogan Gold        [ÿproductÿdetailsÿ],Flower 28.0g,12406,21.71,69.85,3.2x,423115
The Green Vault        [ÿproductÿdetailsÿ],Flower 7.0g,5491,21.72,63.4,2.9x,415711
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,23814,21.72,63.64,2.9x,423396
Hang Roots        [ÿproductÿdetailsÿ],Flower 7.0g,6607,21.88,62.78,2.9x,415771
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3553,21.95,68.42,3.1x,412155
Puffin Farm        [ÿproductÿdetailsÿ],Flower 7.0g,3607,22,57.5,2.6x,413021
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,2860,22,40.77,1.9x,416184
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,2252,22.07,62.22,2.8x,416804
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 7.0g,9000,22.11,60.96,2.8x,412246
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,3507,22.22,58.79,2.6x,417202
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 7.0g,2023,22.27,63.32,2.8x,412441
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,5226,22.27,65.17,2.9x,412752
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,53474,22.37,64.22,2.9x,416199
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,13160,22.41,56.12,2.5x,416609
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,2804,22.42,65.8,2.9x,416043
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,9441,22.54,71.39,3.2x,416198
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 7.0g,1260,22.59,72.25,3.2x,412744
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,8918,22.62,57.12,2.5x,412072
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 14.0g,3675,22.64,71.07,3.1x,416353
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,82544,22.72,60.69,2.7x,412882
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,10533,22.75,68.48,3.0x,416107
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,11903,22.83,70.18,3.1x,412294
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,2601,22.89,70.37,3.1x,416462
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,2049,22.92,69.15,3.0x,415914
1937 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1584,22.96,65.47,2.9x,416738
1937 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3651,22.96,67.05,2.9x,419820
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,18469,23,66.9,2.9x,415835
Northwest Finest        [ÿproductÿdetailsÿ],Flower 7.0g,8676,23.06,66.12,2.9x,416499
The Hunt Company        [ÿproductÿdetailsÿ],Flower 7.0g,4615,23.1,88.58,3.8x,412686
"Farmers Distributors-wa, Inc        [ÿproductÿdetailsÿ]",Flower 28.0g,8278,23.13,67.42,2.9x,420031
Rootworx        [ÿproductÿdetailsÿ],Flower 7.0g,4093,23.2,69.38,3.0x,413665
Inflorescence        [ÿproductÿdetailsÿ],Flower 7.0g,9296,23.21,67.18,2.9x,415156
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,8646,23.23,58.97,2.5x,412341
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 7.0g,3147,23.31,58.62,2.5x,412179
J.e.t.        [ÿproductÿdetailsÿ],Flower 7.0g,2867,23.31,60.57,2.6x,416990
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 14.0g,3230,23.33,68.74,2.9x,416831
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,13014,23.35,60.64,2.6x,413174
Blc        [ÿproductÿdetailsÿ],Flower 7.0g,4615,23.36,61.8,2.6x,425046
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,11354,23.42,62.82,2.7x,424256
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 14.0g,2464,23.49,49.51,2.1x,413134
Avitas        [ÿproductÿdetailsÿ],Flower 7.0g,1084,23.5,58.73,2.5x,412759
Northwest Preferred        [ÿproductÿdetailsÿ],Flower 14.0g,3494,23.54,75.15,3.2x,417127
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,22580,23.61,68.89,2.9x,413075
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,8398,23.66,64.9,2.7x,412964
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 7.0g,4198,23.79,66.27,2.8x,412400
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 28.0g,22585,23.81,89.38,3.8x,413170
Toucan Farms        [ÿproductÿdetailsÿ],Infused,2583,23.81,66.05,2.8x,412741
J D        [ÿproductÿdetailsÿ],Vape 1.0g,9005,23.84,54.47,2.3x,419136
Oleum Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,20440,23.9,66.83,2.8x,412991
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 14.0g,7413,23.92,79.08,3.3x,413952
Cascade Growers        [ÿproductÿdetailsÿ],Flower 14.0g,3736,23.99,69.62,2.9x,412180
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,12594,24,65.29,2.7x,413099
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,5147,24.02,70.8,2.9x,425515
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,12254,24.09,66.27,2.8x,417338
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 14.0g,2505,24.12,58.96,2.4x,417024
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,52354,24.23,57.68,2.4x,416579
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,9751,24.33,70.27,2.9x,416942
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,5680,24.34,71.28,2.9x,415986
Quality Brand        [ÿproductÿdetailsÿ],Flower 14.0g,29787,24.38,69.64,2.9x,417229
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,11909,24.43,64.71,2.6x,415813
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 14.0g,1783,24.45,75.64,3.1x,412497
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,6027,24.5,69.61,2.8x,412050
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1102,24.5,82.91,3.4x,412068
420 Natural        [ÿproductÿdetailsÿ],Flower 7.0g,2006,24.5,71.46,2.9x,416426
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 7.0g,1396,24.5,73.82,3.0x,417398
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,6100,24.5,66.69,2.7x,421103
Grx2        [ÿproductÿdetailsÿ],Flower 7.0g,1200,24.5,70.59,2.9x,424285
Island Gro        [ÿproductÿdetailsÿ],Flower 14.0g,3552,24.5,74.96,3.1x,416656
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3356,24.69,68.28,2.8x,419959
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,3296,24.74,71.18,2.9x,416561
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,3124,24.82,74.02,3.0x,421766
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,14315,24.94,68.25,2.7x,416908
Svin Garden        [ÿproductÿdetailsÿ],Flower 7.0g,2500,25,70.21,2.8x,415820
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2025,25,71.2,2.8x,415917
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,4200,25,67.72,2.7x,417698
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 28.0g,1800,25,73.74,2.9x,417024
Stryps        [ÿproductÿdetailsÿ],Flower 28.0g,6625,25,77.62,3.1x,417285
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,2085,25.05,72.34,2.9x,414041
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,3496,25.13,72.66,2.9x,412109
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,3146,25.14,72.51,2.9x,412118
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,14903,25.19,61.98,2.5x,412112
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,16270,25.19,71.21,2.8x,413920
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,9377,25.37,63.61,2.5x,419128
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 7.0g,2932,25.38,67.02,2.6x,412627
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,4226,25.38,72.04,2.8x,412891
The Green Vault        [ÿproductÿdetailsÿ],Flower 14.0g,5711,25.4,75.46,3.0x,415711
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,10164,25.58,67.84,2.7x,412273
Wow Weed        [ÿproductÿdetailsÿ],Flower 14.0g,1654,25.63,84.51,3.3x,413038
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,7852,25.75,74.84,2.9x,412082
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 28.0g,3770,25.8,83.14,3.2x,413922
Forte Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6441,25.82,82.35,3.2x,416431
Evergreen Production        [ÿproductÿdetailsÿ],Flower 14.0g,5669,25.89,66.34,2.6x,412815
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 7.0g,12199,25.92,70.15,2.7x,412193
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,2074,26.02,73.76,2.8x,417168
Hannah Industries        [ÿproductÿdetailsÿ],Flower 7.0g,30226,26.04,72.51,2.8x,424223
Driftboat        [ÿproductÿdetailsÿ],Flower 7.0g,17017,26.06,68.18,2.6x,416551
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,4566,26.15,73.72,2.8x,416062
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,2284,26.25,71.55,2.7x,412288
Ground Up Cultivation        [ÿproductÿdetailsÿ],Flower 7.0g,2310,26.25,71.92,2.7x,415933
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,49894,26.31,75.09,2.9x,415449
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 28.0g,2576,26.33,90.48,3.4x,416672
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,7042,26.35,76.94,2.9x,416902
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,17462,26.41,72.57,2.7x,413107
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2491,26.46,75.03,2.8x,419959
North Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7864,26.76,76.89,2.9x,416448
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,2301,26.8,67.08,2.5x,412621
Ahui        [ÿproductÿdetailsÿ],Flower 7.0g,1547,26.89,71.5,2.7x,412015
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,55635,26.89,74.44,2.8x,413287
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3720,26.91,70.81,2.6x,412070
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,9562,27.01,70.9,2.6x,416517
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1037,27.01,73.29,2.7x,417051
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,19166,27.05,75.39,2.8x,414038
Cordus        [ÿproductÿdetailsÿ],Flower 14.0g,9213,27.05,66.93,2.5x,418921
Cloud 9 Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2800,27.09,72.35,2.7x,412704
Khush Kush        [ÿproductÿdetailsÿ],Flower 7.0g,4936,27.13,71.63,2.6x,413145
Mas Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2676,27.14,71.65,2.6x,414232
Orgrow        [ÿproductÿdetailsÿ],Flower 14.0g,1460,27.14,81.71,3.0x,412784
