Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Mountain High Garden        [ÿproductÿdetailsÿ],Flower 1.0g,2051,2.74,8.43,3.1x,415955
The Green Company        [ÿproductÿdetailsÿ],Preroll 1.0g,2640,2.75,7.03,2.6x,412403
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Preroll 1.0g,110456,2.75,9,3.3x,413462
Lm Digital        [ÿproductÿdetailsÿ],Preroll 1.0g,2854,2.75,8.63,3.1x,417214
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Preroll 1.25g,8718,2.75,9.48,3.4x,412597
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 1.0g,2394,2.75,8.44,3.1x,412497
Inflorescence        [ÿproductÿdetailsÿ],Flower 1.0g,3098,2.75,9.97,3.6x,415156
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 1.0g,2269,2.75,8.14,3.0x,416693
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,3069,2.77,8.76,3.2x,416517
Green Freedom        [ÿproductÿdetailsÿ],Preroll 1.25g,13200,2.77,8.4,3.0x,412515
Rochester Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8462,2.77,8.7,3.1x,413002
Binx Buds        [ÿproductÿdetailsÿ],Flower 1.0g,10173,2.77,8.33,3.0x,425099
West Plains Ag        [ÿproductÿdetailsÿ],Preroll 1.0g,6932,2.78,9.47,3.4x,412754
Fourdub        [ÿproductÿdetailsÿ],Flower 1.0g,11901,2.78,9.52,3.4x,413165
Big Ridge Farms        [ÿproductÿdetailsÿ],Edible,6548,2.78,6.65,2.4x,413139
Forte Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,1812,2.79,7.46,2.7x,416431
Fire Four LLC        [ÿproductÿdetailsÿ],Flower 1.0g,1574,2.79,9.39,3.4x,416795
Green Island Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,1876,2.8,7.81,2.8x,412950
The Green Company        [ÿproductÿdetailsÿ],Flower 1.0g,2583,2.8,10.04,3.6x,412403
509 Da Kine        [ÿproductÿdetailsÿ],Flower 1.0g,3583,2.8,9.44,3.4x,412599
Happy Trailz        [ÿproductÿdetailsÿ],Flower 1.0g,2209,2.8,9.37,3.3x,416744
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2664,2.8,10.08,3.6x,422190
Emerald Peaks        [ÿproductÿdetailsÿ],Edible,1262,2.8,9.47,3.4x,416198
Forte Farms        [ÿproductÿdetailsÿ],Flower 1.0g,10546,2.81,7.65,2.7x,416431
Lost Lake Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,2438,2.82,8.28,2.9x,412978
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Preroll 1.0g,9073,2.82,8.95,3.2x,415970
THC Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,18792,2.82,8.47,3.0x,416100
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Preroll 2.0g,2448,2.82,9.1,3.2x,416502
Silica Phoenix        [ÿproductÿdetailsÿ],Flower 1.0g,3060,2.82,8.7,3.1x,412236
Knights Hemplar        [ÿproductÿdetailsÿ],Preroll 1.0g,12685,2.83,8.91,3.1x,412341
Sweetwater Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,10797,2.83,8.98,3.2x,424256
Anchor Bakery        [ÿproductÿdetailsÿ],Flower 1.0g,2820,2.84,8.41,3.0x,415961
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1582,2.84,8.63,3.0x,417155
Billows of Haze        [ÿproductÿdetailsÿ],Preroll 1.0g,1485,2.85,9.02,3.2x,417631
Medicine Woman        [ÿproductÿdetailsÿ],Preroll 1.5g,3934,2.85,9.53,3.3x,413179
Hazy Daze        [ÿproductÿdetailsÿ],Flower 1.0g,11568,2.85,6.75,2.4x,412452
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 1.0g,1496,2.85,9.36,3.3x,413193
Land of Lizards        [ÿproductÿdetailsÿ],Preroll 2.0g,7900,2.86,10.88,3.8x,412096
Salish Sativas        [ÿproductÿdetailsÿ],Flower 1.0g,14972,2.86,9.45,3.3x,415914
Ais        [ÿproductÿdetailsÿ],Flower 1.0g,3534,2.86,10.48,3.7x,416612
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 1.0g,22590,2.87,8.71,3.0x,412274
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,6334,2.87,8.71,3.0x,416902
Highrolr        [ÿproductÿdetailsÿ],Flower 1.0g,1562,2.88,9.54,3.3x,412893
White Star        [ÿproductÿdetailsÿ],Flower 1.0g,4760,2.88,7.42,2.6x,416579
New Leaf Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,16052,2.89,8.98,3.1x,412070
Double Delicious        [ÿproductÿdetailsÿ],Flower 1.0g,5935,2.89,8.72,3.0x,414462
Treedom        [ÿproductÿdetailsÿ],Preroll 0.75g,5015,2.9,8.52,2.9x,413920
Delta#nine        [ÿproductÿdetailsÿ],Preroll 1.0g,2097,2.9,8.61,3.0x,412747
Exotic Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1530,2.9,9.67,3.3x,415932
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,1803,2.9,8.2,2.8x,416050
5th House Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1100,2.9,10.49,3.6x,416057
Lilac City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,11512,2.92,9.7,3.3x,415719
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 1.0g,37113,2.93,9.2,3.1x,412053
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 2.0g,58926,2.93,10.02,3.4x,416502
My Weed Bunny        [ÿproductÿdetailsÿ],Infused,1460,2.93,9.36,3.2x,412031
Boggy Boon        [ÿproductÿdetailsÿ],Flower 1.0g,21625,2.94,9.95,3.4x,416935
Rootworx        [ÿproductÿdetailsÿ],Preroll 1.0g,4490,2.95,8.25,2.8x,413665
Red Frog        [ÿproductÿdetailsÿ],Flower 1.0g,17438,2.95,9.21,3.1x,412437
Blc        [ÿproductÿdetailsÿ],Flower 1.0g,10230,2.95,7.48,2.5x,425046
Ogz Fire Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,2092,2.96,7.85,2.7x,416737
Leaph        [ÿproductÿdetailsÿ],Preroll 1.0g,32246,2.96,9.11,3.1x,417010
Orange State        [ÿproductÿdetailsÿ],Flower 1.0g,1257,2.96,9.6,3.2x,412409
THC Express        [ÿproductÿdetailsÿ],Edible,8412,2.96,7.14,2.4x,422094
Green Zombie        [ÿproductÿdetailsÿ],Infused,4020,2.96,6.13,2.1x,414114
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,8780,2.97,9.7,3.3x,413021
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,27839,2.97,8.56,2.9x,413075
Chiliwist Creek Farm        [ÿproductÿdetailsÿ],Flower 1.0g,1432,2.97,9.75,3.3x,413657
Hazy Daze        [ÿproductÿdetailsÿ],Preroll 1.0g,2506,2.98,8.48,2.8x,412452
The Cascade Gnome        [ÿproductÿdetailsÿ],Preroll 1.0g,1383,2.98,9.33,3.1x,413177
Spinning Heads        [ÿproductÿdetailsÿ],Preroll 1.0g,35141,2.98,8.88,3.0x,413718
Kush Valley        [ÿproductÿdetailsÿ],Flower 1.0g,2991,2.98,9.64,3.2x,416606
WA Grower        [ÿproductÿdetailsÿ],Flower 1.0g,16020,2.98,9.27,3.1x,417380
Sgb        [ÿproductÿdetailsÿ],Preroll 0.75g,5262,3,8.97,3.0x,412621
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,4986,3,8.19,2.7x,412068
Dutch Brothers        [ÿproductÿdetailsÿ],Preroll 1.0g,1050,3,9.72,3.2x,412246
Bacons Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,3705,3,9.44,3.1x,412288
Greenrush        [ÿproductÿdetailsÿ],Preroll 1.0g,3543,3,8.63,2.9x,412295
Green Ghost        [ÿproductÿdetailsÿ],Preroll 1.0g,1230,3,9.07,3.0x,412301
Jet City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,2487,3,8.78,2.9x,412639
Stone Supply        [ÿproductÿdetailsÿ],Preroll 1.0g,2070,3,8.99,3.0x,413463
Surefire Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,2130,3,9.41,3.1x,415813
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.0g,2757,3,9.34,3.1x,416063
North Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,19965,3,9.17,3.1x,416448
Quality Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,5328,3,8.9,3.0x,417338
NW Connoisseurs        [ÿproductÿdetailsÿ],Preroll 1.0g,1740,3,8.95,3.0x,421766
Zenta Garden        [ÿproductÿdetailsÿ],Preroll 1.0g,3120,3,9.36,3.1x,423681
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.25g,8991,3,9.23,3.1x,416063
Medusa Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,2931,3,9.69,3.2x,412294
Sourface        [ÿproductÿdetailsÿ],Preroll 3.0g,1200,3,5.91,2.0x,412679
Om Shiv        [ÿproductÿdetailsÿ],Flower 1.0g,2511,3,8.96,3.0x,412235
Toucan Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2851,3,10.92,3.6x,412741
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3210,3,10.11,3.4x,414040
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,1635,3,11.39,3.8x,416406
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 1.0g,6199,3,9.19,3.1x,416831
Bbb Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1200,3,9.84,3.3x,412601
The Happy Crowd        [ÿproductÿdetailsÿ],Concentrate 0.5g,1350,3,6.08,2.0x,416843
Omg Sykes        [ÿproductÿdetailsÿ],Flower 1.0g,19050,3.02,9.64,3.2x,412720
Skagit Organics        [ÿproductÿdetailsÿ],Flower 1.0g,14302,3.02,8.43,2.8x,412843
Prince Farms        [ÿproductÿdetailsÿ],Preroll 1.5g,1122,3.03,9.83,3.2x,422368
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 1.0g,12467,3.03,9.78,3.2x,412760
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 1.0g,2859,3.03,9.87,3.3x,417295
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 1.0g,10934,3.03,9.86,3.3x,419959
Hannah Industries        [ÿproductÿdetailsÿ],Preroll 1.0g,64874,3.04,9.38,3.1x,424223
Zenta Garden        [ÿproductÿdetailsÿ],Flower 1.0g,8175,3.04,9.48,3.1x,423681
Hazy Daze        [ÿproductÿdetailsÿ],Edible,2357,3.04,9.33,3.1x,412452
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Preroll 0.75g,9175,3.05,7.85,2.6x,412402
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 1.0g,2978,3.05,8.52,2.8x,412441
Rgl Industries        [ÿproductÿdetailsÿ],Flower 1.0g,17923,3.05,10.56,3.5x,416626
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 1.0g,13049,3.07,9.67,3.2x,412154
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1225,3.07,9.28,3.0x,415694
Fire House Productions        [ÿproductÿdetailsÿ],Flower 1.0g,12000,3.07,9.52,3.1x,421103
Rockgarden        [ÿproductÿdetailsÿ],Flower 1.0g,1240,3.08,9.68,3.1x,412192
Double Dutch        [ÿproductÿdetailsÿ],Flower 1.0g,3354,3.08,8.97,2.9x,413084
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 1.0g,4109,3.08,10.34,3.4x,422324
Bmf Washington        [ÿproductÿdetailsÿ],Flower 1.0g,86533,3.09,9.48,3.1x,412149
Edgemont Group        [ÿproductÿdetailsÿ],Flower 1.0g,33158,3.1,9.23,3.0x,422993
Suspended Brands        [ÿproductÿdetailsÿ],Flower 1.0g,35449,3.11,9.65,3.1x,412132
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 1.0g,57712,3.11,10.04,3.2x,412869
The Green Vault        [ÿproductÿdetailsÿ],Flower 1.0g,8902,3.11,10.01,3.2x,415711
Agro Couture        [ÿproductÿdetailsÿ],Flower 1.0g,2043,3.11,9,2.9x,417142
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,17138,3.12,10.53,3.4x,412964
Blooming City        [ÿproductÿdetailsÿ],Flower 1.0g,1309,3.12,9.79,3.1x,415853
Spadybud        [ÿproductÿdetailsÿ],Flower 1.0g,1399,3.12,10.11,3.2x,416019
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Preroll 1.0g,1441,3.13,8.9,2.8x,412500
Bondi Farms        [ÿproductÿdetailsÿ],Flower 1.0g,17932,3.13,10.05,3.2x,412141
Filucy Bay Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2469,3.13,9.28,3.0x,415456
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,2064,3.13,10.15,3.2x,415921
Green Brothers Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3446,3.13,10.09,3.2x,417950
Kush Farms        [ÿproductÿdetailsÿ],Infused,19066,3.13,10.02,3.2x,414287
Evergreen Production        [ÿproductÿdetailsÿ],Preroll 1.25g,4318,3.14,10.05,3.2x,416601
Prince Farms        [ÿproductÿdetailsÿ],Preroll 1.25g,4341,3.14,9.61,3.1x,422368
Top Cut Farms        [ÿproductÿdetailsÿ],Flower 1.0g,6728,3.14,10.01,3.2x,412299
Bella Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,8678,3.15,9.46,3.0x,416762
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 1.0g,2491,3.15,9.43,3.0x,417198
Cultivar Farms        [ÿproductÿdetailsÿ],Infused,23118,3.15,9.62,3.1x,417095
Curious Ventures        [ÿproductÿdetailsÿ],Edible,1176,3.15,8,2.5x,416675
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Preroll 1.0g,6522,3.16,9.15,2.9x,412431
Grassroots Bake Shoppe        [ÿproductÿdetailsÿ],Preroll 1.0g,1725,3.17,9.98,3.2x,412324
Hang Roots        [ÿproductÿdetailsÿ],Preroll 1.0g,3598,3.18,8.95,2.8x,415771
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,6438,3.18,9.58,3.0x,412815
Ionic        [ÿproductÿdetailsÿ],Flower 1.0g,2580,3.18,8.32,2.6x,415712
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 1.0g,3089,3.18,10.01,3.1x,415762
Viva Cannabis        [ÿproductÿdetailsÿ],Infused,45662,3.18,9.45,3.0x,416609
Winter Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1310,3.19,9.92,3.1x,416130
Lifted Holdings        [ÿproductÿdetailsÿ],Preroll 1.0g,10126,3.21,9.4,2.9x,417174
Green Ghost        [ÿproductÿdetailsÿ],Flower 1.0g,2160,3.21,10.13,3.2x,412301
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,16462,3.21,9.42,2.9x,420213
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 1.0g,15957,3.22,10.11,3.1x,412341
Silver Trees        [ÿproductÿdetailsÿ],Flower 1.0g,1910,3.23,10.46,3.2x,413064
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 1.0g,29051,3.23,9.96,3.1x,421941
Heavenly Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,9640,3.25,9.93,3.1x,417147
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Preroll 1.5g,21538,3.25,9.56,2.9x,417068
M And R Distributing        [ÿproductÿdetailsÿ],Flower 1.0g,29215,3.25,10.32,3.2x,412258
Diosa Verde        [ÿproductÿdetailsÿ],Flower 1.0g,2567,3.25,10.73,3.3x,412594
Going Green        [ÿproductÿdetailsÿ],Flower 1.0g,3315,3.25,9.45,2.9x,413110
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 1.0g,1849,3.25,9.66,3.0x,413177
North West Roots        [ÿproductÿdetailsÿ],Flower 1.0g,3770,3.25,11.31,3.5x,413651
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,5460,3.25,9.83,3.0x,414272
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 1.0g,7403,3.25,9.26,2.9x,416737
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,6796,3.25,9.46,2.9x,417200
Grassroots Pharm        [ÿproductÿdetailsÿ],Flower 1.0g,1089,3.25,10.38,3.2x,417303
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,16832,3.27,10.6,3.2x,412148
Green Chiefs        [ÿproductÿdetailsÿ],Flower 1.0g,6312,3.27,9.85,3.0x,412672
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Edible,6685,3.27,10.02,3.1x,413075
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 1.5g,1343,3.28,9.96,3.0x,415922
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,39187,3.29,9.47,2.9x,414281
Leef        [ÿproductÿdetailsÿ],Flower 1.0g,7302,3.29,10.18,3.1x,413085
Hash Way Recreational        [ÿproductÿdetailsÿ],Flower 1.0g,4433,3.29,10.47,3.2x,421873
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 1.0g,35725,3.3,9.94,3.0x,414281
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,5238,3.3,11.08,3.4x,416561
Manna Production        [ÿproductÿdetailsÿ],Flower 1.0g,1122,3.31,10.29,3.1x,412678
High End Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2582,3.31,10.09,3.0x,414200
Georgetown Cannabis Co.        [ÿproductÿdetailsÿ],Flower 1.0g,1398,3.31,10.1,3.1x,415688
The High Road        [ÿproductÿdetailsÿ],Flower 1.0g,3316,3.31,9.56,2.9x,415739
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 1.0g,9758,3.32,10.46,3.2x,416462
Firebros        [ÿproductÿdetailsÿ],Preroll 0.75g,9504,3.33,9.17,2.8x,416025
Cannaseur's Choice        [ÿproductÿdetailsÿ],Preroll 1.0g,23077,3.33,9.53,2.9x,416908
Washington's Finest Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,1998,3.33,10.11,3.0x,415680
Experience Organics        [ÿproductÿdetailsÿ],Flower 1.0g,3626,3.33,10.73,3.2x,412072
The Clone Zone        [ÿproductÿdetailsÿ],Flower 1.0g,9910,3.33,11.23,3.4x,412598
Origens        [ÿproductÿdetailsÿ],Flower 1.0g,18295,3.33,10.54,3.2x,412891
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Flower 1.0g,3201,3.33,11.44,3.4x,414145
Alis Group        [ÿproductÿdetailsÿ],Flower 1.0g,5565,3.33,10.52,3.2x,415700
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,6330,3.33,10.39,3.1x,416043
Rolling Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5897,3.33,12.92,3.9x,416113
Synchronic        [ÿproductÿdetailsÿ],Flower 1.0g,2731,3.33,10.05,3.0x,416524
Prince Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8388,3.33,10.84,3.3x,422368
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 2.0g,3816,3.33,11.76,3.5x,413193
Cannasol Farms        [ÿproductÿdetailsÿ],Infused,1166,3.33,10.7,3.2x,412240
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 1.0g,9948,3.34,10.08,3.0x,416804
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 1.0g,6271,3.34,9.79,2.9x,422257
Cultivar Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,14704,3.35,9.56,2.9x,417095
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 1.0g,3604,3.35,10.7,3.2x,412826
Mno        [ÿproductÿdetailsÿ],Flower 1.0g,8371,3.35,9.54,2.8x,413090
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8408,3.35,10.45,3.1x,418524
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3048,3.36,10.45,3.1x,419969
Green Freedom        [ÿproductÿdetailsÿ],Flower 1.0g,27780,3.37,10.65,3.2x,412515
Leganjafairy        [ÿproductÿdetailsÿ],Flower 1.0g,4716,3.37,8.1,2.4x,415692
Tom's Hemp&cannabis        [ÿproductÿdetailsÿ],Infused,2689,3.37,10.08,3.0x,412648
American Baked Co        [ÿproductÿdetailsÿ],Edible,6614,3.37,10.11,3.0x,424878
Northwestpearl        [ÿproductÿdetailsÿ],Flower 1.0g,2291,3.38,9.6,2.8x,413097
Yield Farms        [ÿproductÿdetailsÿ],Edible,1183,3.38,10.25,3.0x,412337
Wicked Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,6012,3.39,10.06,3.0x,416155
Golden Tree        [ÿproductÿdetailsÿ],Flower 1.0g,54330,3.39,10.45,3.1x,416107
Khush Kush        [ÿproductÿdetailsÿ],Preroll 1.0g,3825,3.4,10.36,3.0x,413145
Budco Farms        [ÿproductÿdetailsÿ],Flower 1.0g,19976,3.4,10.52,3.1x,412902
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1225,3.4,11.43,3.4x,416039
D And S Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1530,3.4,11.12,3.3x,412831
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,2350,3.4,9.85,2.9x,417001
Over the Top        [ÿproductÿdetailsÿ],Flower 1.0g,19793,3.41,10.4,3.0x,412056
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 1.0g,6109,3.41,11.34,3.3x,412246
Green Island Growers        [ÿproductÿdetailsÿ],Flower 1.0g,7823,3.41,10.15,3.0x,412950
Rootworx        [ÿproductÿdetailsÿ],Flower 1.0g,5490,3.41,11.67,3.4x,413665
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,3994,3.42,9.01,2.6x,416601
Deep Flower        [ÿproductÿdetailsÿ],Flower 1.0g,2077,3.42,9.47,2.8x,416619
Surefire Growers        [ÿproductÿdetailsÿ],Flower 1.0g,20180,3.43,11.09,3.2x,415813
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 1.0g,9630,3.43,11.02,3.2x,416393
Rainier Acres        [ÿproductÿdetailsÿ],Flower 1.0g,8067,3.43,10.54,3.1x,416942
Bbb Farms        [ÿproductÿdetailsÿ],Infused,20215,3.43,8.24,2.4x,412601
Boggy Boon        [ÿproductÿdetailsÿ],Infused,5901,3.43,10.48,3.1x,416935
Plan C Farms LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,22590,3.44,9.51,2.8x,416206
Fireline Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,25697,3.44,10.14,2.9x,417571
Herbal Tech        [ÿproductÿdetailsÿ],Flower 1.0g,1313,3.44,8.69,2.5x,416272
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,9152,3.44,10.24,3.0x,417237
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 1.0g,5938,3.45,11.46,3.3x,412762
Wicked Weed        [ÿproductÿdetailsÿ],Flower 1.0g,2708,3.45,11.35,3.3x,416155
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,4515,3.46,9.94,2.9x,414115
502 Processor's Group        [ÿproductÿdetailsÿ],Infused,14216,3.46,10.41,3.0x,413478
Treehawk Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,19548,3.47,9.63,2.8x,412193
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Infused,2190,3.47,10.25,2.9x,416657
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 1.0g,16586,3.48,9.42,2.7x,415970
Solar Joes        [ÿproductÿdetailsÿ],Infused,22381,3.48,11.15,3.2x,415819
Alis Group        [ÿproductÿdetailsÿ],Infused,1278,3.48,12.74,3.7x,415700
Jbc Grow        [ÿproductÿdetailsÿ],Flower 1.0g,1970,3.49,10.78,3.1x,413631
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 1.0g,1991,3.49,11.19,3.2x,421766
Emerald Peaks Garden        [ÿproductÿdetailsÿ],Preroll 1.0g,1712,3.5,9.51,2.7x,414464
Emerald Peaks        [ÿproductÿdetailsÿ],Preroll 1.0g,2695,3.5,10.12,2.9x,416198
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 1.0g,4694,3.5,11.62,3.3x,412050
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 1.0g,5495,3.5,10.02,2.9x,412179
Canna Pharmz Company        [ÿproductÿdetailsÿ],Flower 1.0g,1050,3.5,8.9,2.5x,413210
The High Point        [ÿproductÿdetailsÿ],Flower 1.0g,8998,3.5,10.36,3.0x,413625
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3308,3.5,10.38,3.0x,413650
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 1.0g,7899,3.5,10.79,3.1x,413855
Northwest Greenery        [ÿproductÿdetailsÿ],Flower 1.0g,1102,3.5,11.75,3.4x,415937
Morelli Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,1029,3.5,9.34,2.7x,416479
The Potting Bench        [ÿproductÿdetailsÿ],Flower 1.0g,1040,3.5,6.46,1.8x,416545
Canndo        [ÿproductÿdetailsÿ],Concentrate 0.5g,1050,3.5,10.47,3.0x,412430
Rootworx        [ÿproductÿdetailsÿ],Edible,2131,3.5,13.23,3.8x,413665
Root Down        [ÿproductÿdetailsÿ],Flower 1.0g,8558,3.52,12.37,3.5x,412273
Dna Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,6272,3.52,11.56,3.3x,413464
Kai'dro        [ÿproductÿdetailsÿ],Flower 1.0g,3842,3.52,10.94,3.1x,413652
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 1.0g,12374,3.53,10.35,2.9x,412240
Cascade Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,7436,3.53,12.03,3.4x,412180
Pure Green Cross WA        [ÿproductÿdetailsÿ],Flower 1.0g,1848,3.54,11.01,3.1x,412855
G&s Greenery        [ÿproductÿdetailsÿ],Flower 1.0g,14142,3.54,14.52,4.1x,415986
J.e.t.        [ÿproductÿdetailsÿ],Flower 1.0g,1516,3.55,11.36,3.2x,416990
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 1.0g,99655,3.56,10.85,3.1x,412882
Stryps        [ÿproductÿdetailsÿ],Infused,5207,3.56,10.45,2.9x,417285
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 1.0g,13092,3.57,10.63,3.0x,412627
Sativa Group        [ÿproductÿdetailsÿ],Infused,68119,3.57,11.05,3.1x,422627
Puffin Farm        [ÿproductÿdetailsÿ],Flower 1.0g,4312,3.58,11.04,3.1x,413021
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 1.0g,19205,3.58,11.47,3.2x,416198
Viva Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,18313,3.59,11.06,3.1x,416609
Saturn Group        [ÿproductÿdetailsÿ],Flower 1.0g,35025,3.6,10.97,3.0x,412112
Evergreen Gropro        [ÿproductÿdetailsÿ],Flower 1.0g,2664,3.6,9.92,2.8x,416412
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 1.0g,143764,3.61,11.61,3.2x,413287
