Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
WA Grower        [ÿproductÿdetailsÿ],Flower 7.0g,78141,16.62,49.4,3.0x,417380
C Block Group        [ÿproductÿdetailsÿ],Flower 7.0g,2102,16.64,29.04,1.7x,412728
Palouse Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1216,16.66,51.96,3.1x,415459
Redtail        [ÿproductÿdetailsÿ],Flower 14.0g,4396,16.69,41.42,2.5x,416310
Agrijuana        [ÿproductÿdetailsÿ],Flower 7.0g,21202,16.74,51.61,3.1x,415998
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Vape 1.0g,27773,16.79,51.1,3.0x,415971
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3358,16.79,71.18,4.2x,415921
Hannah Industries        [ÿproductÿdetailsÿ],Concentrate 1.0g,41949,16.83,42.16,2.5x,424223
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 7.0g,7474,16.88,44.77,2.7x,413922
Kush Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1735,16.88,29.14,1.7x,414287
C Block Group        [ÿproductÿdetailsÿ],Flower 14.0g,17154,16.88,40.6,2.4x,412728
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1260,16.98,65.94,3.9x,417735
Green Valley Society        [ÿproductÿdetailsÿ],Concentrate 1.0g,45468,17.11,21.71,1.3x,412436
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2114,17.15,62.5,3.6x,412240
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3129,17.17,56.78,3.3x,422190
Xtracted Labs        [ÿproductÿdetailsÿ],Concentrate 1.0g,207740,17.23,43.84,2.5x,412347
Puffin Farm        [ÿproductÿdetailsÿ],Vape 1.0g,5410,17.26,46.21,2.7x,413021
Aurum Farms        [ÿproductÿdetailsÿ],Flower 3.5g,68374,17.26,48.67,2.8x,424484
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 0.5g,6482,17.27,49.18,2.8x,414286
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 7.0g,6880,17.32,59.64,3.4x,412760
Agro Couture        [ÿproductÿdetailsÿ],Flower 7.0g,4883,17.32,46.94,2.7x,417142
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 3.5g,33576,17.45,44.53,2.6x,412431
Crystal Forest Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6452,17.47,64.36,3.7x,415694
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1890,17.5,41.44,2.4x,414040
G-7 Grow        [ÿproductÿdetailsÿ],Flower 7.0g,1575,17.5,51.95,3.0x,417526
Cinc-o-dos        [ÿproductÿdetailsÿ],Flower 14.0g,3283,17.54,59.38,3.4x,412566
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 7.0g,5062,17.61,51.81,2.9x,417295
Leaph        [ÿproductÿdetailsÿ],Flower 7.0g,26966,17.62,59.45,3.4x,417010
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,104449,17.79,47.43,2.7x,412425
Over the Top        [ÿproductÿdetailsÿ],Flower 7.0g,22157,17.84,60.03,3.4x,412056
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5215,17.86,60.54,3.4x,415449
Prince Farms        [ÿproductÿdetailsÿ],Flower 7.0g,7154,17.87,59.3,3.3x,422368
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 14.0g,4421,17.89,48.86,2.7x,413952
Carol's Country Store        [ÿproductÿdetailsÿ],Flower 14.0g,2106,18,43.89,2.4x,412058
Fourdub        [ÿproductÿdetailsÿ],Flower 14.0g,2184,18,50.64,2.8x,413165
Circanna        [ÿproductÿdetailsÿ],Concentrate 1.0g,14640,18.04,48.19,2.7x,413174
Kokua Services        [ÿproductÿdetailsÿ],Flower 3.5g,58207,18.11,50.9,2.8x,412074
Full Throttle Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1820,18.2,47.35,2.6x,412636
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7481,18.22,59,3.2x,414272
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6056,18.28,53.88,2.9x,412618
Pearl Extracts        [ÿproductÿdetailsÿ],Vape 1.0g,9668,18.31,53.04,2.9x,415768
Majico        [ÿproductÿdetailsÿ],Flower 14.0g,1110,18.33,55.56,3.0x,418372
Firebros        [ÿproductÿdetailsÿ],Flower 3.5g,12679,18.38,46.93,2.6x,416025
Thcbd        [ÿproductÿdetailsÿ],Flower 7.0g,11388,18.4,53.94,2.9x,413131
Axabra        [ÿproductÿdetailsÿ],Flower 7.0g,7735,18.42,54,2.9x,412438
Grow Op Farms        [ÿproductÿdetailsÿ],Vape 1.0g,35935,18.43,55.92,3.0x,413287
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,6220,18.45,59.8,3.2x,416400
Virtual Services        [ÿproductÿdetailsÿ],Vape 0.5g,1690,18.5,53.86,2.9x,412073
Fourdub        [ÿproductÿdetailsÿ],Flower 7.0g,7826,18.5,50.7,2.7x,413165
Leef        [ÿproductÿdetailsÿ],Flower 7.0g,1337,18.7,62,3.3x,413085
Toucan Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1577,18.72,64.13,3.4x,412741
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 1.0g,30006,18.74,48.74,2.6x,412904
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 7.0g,22141,18.77,50.07,2.7x,412053
Edgemont Group        [ÿproductÿdetailsÿ],Flower 7.0g,22492,18.77,56.04,3.0x,422993
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 14.0g,2115,18.78,75.65,4.0x,412262
Ww Agriculture        [ÿproductÿdetailsÿ],Flower 7.0g,1988,18.8,47.13,2.5x,412242
Cascade Growers        [ÿproductÿdetailsÿ],Flower 28.0g,19588,19,72.89,3.8x,412180
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 7.0g,16042,19.03,56.6,3.0x,421941
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 14.0g,5932,19.07,52.99,2.8x,413922
Og Farms        [ÿproductÿdetailsÿ],Flower 7.0g,22730,19.14,54.62,2.9x,412687
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,18085,19.26,54.43,2.8x,416050
Orgrow        [ÿproductÿdetailsÿ],Flower 7.0g,4690,19.31,56.11,2.9x,412784
Calvin's Best        [ÿproductÿdetailsÿ],Flower 7.0g,2138,19.38,70.12,3.6x,418185
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 7.0g,2373,19.42,63.29,3.3x,412154
Sourface        [ÿproductÿdetailsÿ],Flower 14.0g,11162,19.43,51.01,2.6x,412679
Meii        [ÿproductÿdetailsÿ],Flower 7.0g,1469,19.44,55.95,2.9x,416021
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 7.0g,49892,19.47,62.26,3.2x,412869
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 7.0g,1139,19.48,65.3,3.4x,413177
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 7.0g,4160,19.48,54.38,2.8x,413434
Kelly Production And Processing        [ÿproductÿdetailsÿ],Flower 7.0g,2804,19.6,61.43,3.1x,413143
Kokua Services        [ÿproductÿdetailsÿ],Concentrate 1.0g,12505,19.71,52.77,2.7x,412074
Avitas        [ÿproductÿdetailsÿ],Vape 1.0g,4929,19.72,53.36,2.7x,412759
Quality Brand        [ÿproductÿdetailsÿ],Flower 7.0g,6001,19.74,60.39,3.1x,417229
Bella Jane's        [ÿproductÿdetailsÿ],Flower 7.0g,2211,19.8,57.31,2.9x,416762
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,6059,19.81,58.1,2.9x,413943
Canna Pharmz Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,4862,19.81,51.25,2.6x,413210
502 Processor's Group        [ÿproductÿdetailsÿ],Flower 14.0g,2720,19.89,64.17,3.2x,413478
Avitas        [ÿproductÿdetailsÿ],Concentrate 1.0g,19702,19.89,56.71,2.9x,412759
Hazy Daze        [ÿproductÿdetailsÿ],Flower 7.0g,5603,19.95,54.63,2.7x,412452
J D        [ÿproductÿdetailsÿ],Vape 1.0g,7200,20,54.85,2.7x,419136
Peace & Love Productions        [ÿproductÿdetailsÿ],Flower 7.0g,3580,20,57.77,2.9x,413193
Exotic Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1800,20,56.24,2.8x,415932
Cannapothecary        [ÿproductÿdetailsÿ],Concentrate 1.0g,1500,20,46.77,2.3x,412625
J D        [ÿproductÿdetailsÿ],Concentrate 1.0g,1000,20,54.66,2.7x,419136
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4633,20.11,58.19,2.9x,417155
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 7.0g,1000,20.16,58.63,2.9x,416027
Boggy Boon        [ÿproductÿdetailsÿ],Flower 7.0g,5438,20.2,62.25,3.1x,416935
Cascade Crops        [ÿproductÿdetailsÿ],Flower 7.0g,5238,20.21,55.54,2.7x,412077
Winterlife        [ÿproductÿdetailsÿ],Concentrate 0.5g,1360,20.24,55.02,2.7x,412808
Green Chiefs        [ÿproductÿdetailsÿ],Flower 7.0g,7980,20.38,58.65,2.9x,412672
Growstate-one        [ÿproductÿdetailsÿ],Flower 7.0g,3899,20.5,55.01,2.7x,414395
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1497,20.51,61.65,3.0x,416194
Orange State        [ÿproductÿdetailsÿ],Flower 7.0g,2116,20.53,57.67,2.8x,412409
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 7.0g,3598,20.57,68.03,3.3x,415762
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,7949,20.6,62.36,3.0x,412597
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 28.0g,21079,20.62,72.41,3.5x,412618
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 14.0g,27925,20.64,61.53,3.0x,416502
509 Da Kine        [ÿproductÿdetailsÿ],Flower 7.0g,1715,20.67,69.22,3.3x,412599
Emerald Peaks        [ÿproductÿdetailsÿ],Flower 7.0g,9624,20.72,57.91,2.8x,416198
4evergreen Trees        [ÿproductÿdetailsÿ],Flower 7.0g,9001,20.74,52.3,2.5x,413855
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 7.0g,1856,20.76,58.76,2.8x,416831
5th House Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1495,20.77,57.06,2.7x,416057
M And R Distributing        [ÿproductÿdetailsÿ],Flower 7.0g,8931,20.81,61.39,3.0x,412258
Northwest Preferred        [ÿproductÿdetailsÿ],Flower 7.0g,1901,20.81,50.59,2.4x,417127
Suspended Brands        [ÿproductÿdetailsÿ],Flower 7.0g,11494,20.97,61.76,2.9x,412132
Rootworx        [ÿproductÿdetailsÿ],Flower 7.0g,9210,20.97,61.7,2.9x,413665
"Superdave Genetics, Terp Gawd        [ÿproductÿdetailsÿ]",Flower 3.5g,3780,21,58.71,2.8x,413223
Bondi Farms        [ÿproductÿdetailsÿ],Flower 7.0g,13293,21,62.79,3.0x,412141
Red Frog        [ÿproductÿdetailsÿ],Flower 7.0g,3150,21,58.01,2.8x,412437
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2428,21,62.99,3.0x,419969
Zenta Garden        [ÿproductÿdetailsÿ],Flower 7.0g,1197,21,59.45,2.8x,423681
Jmr Sun Farms Ii        [ÿproductÿdetailsÿ],Flower 14.0g,4074,21,64.29,3.1x,412279
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 7.0g,4232,21.01,48.3,2.3x,414281
Bmf Washington        [ÿproductÿdetailsÿ],Flower 7.0g,15320,21.08,55.18,2.6x,412149
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,23660,21.15,55.95,2.6x,417001
Happy Hill Farms        [ÿproductÿdetailsÿ],Flower 7.0g,6657,21.35,56.54,2.6x,416800
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 28.0g,35932,21.37,68.93,3.2x,413170
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 14.0g,2194,21.38,71.94,3.4x,412154
Experience Organics        [ÿproductÿdetailsÿ],Flower 7.0g,1219,21.39,74.22,3.5x,412072
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 7.0g,3451,21.39,60.05,2.8x,412497
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6045,21.43,48.44,2.3x,412274
Spocannabis        [ÿproductÿdetailsÿ],Flower 7.0g,4182,21.5,52.13,2.4x,416960
Vancouver Weed Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,4340,21.56,39.14,1.8x,416184
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,1131,21.57,62.94,2.9x,414115
The Potting Bench        [ÿproductÿdetailsÿ],Flower 7.0g,2370,21.58,47.54,2.2x,416545
Green Freedom        [ÿproductÿdetailsÿ],Flower 7.0g,9808,21.62,59.13,2.7x,412515
The Green Vault        [ÿproductÿdetailsÿ],Flower 7.0g,6144,21.62,59.72,2.8x,415711
Sticky Budz        [ÿproductÿdetailsÿ],Flower 7.0g,4070,21.67,67.83,3.1x,412076
Quality Growers        [ÿproductÿdetailsÿ],Flower 14.0g,21030,21.71,57.6,2.7x,417338
Mno        [ÿproductÿdetailsÿ],Flower 7.0g,4022,21.74,55.87,2.6x,413090
Funky Farms        [ÿproductÿdetailsÿ],Flower 7.0g,2275,21.88,58.16,2.7x,412743
K&m Growers        [ÿproductÿdetailsÿ],Flower 14.0g,2445,21.95,55.17,2.5x,412249
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 7.0g,5658,21.99,70.69,3.2x,412082
Propacwa        [ÿproductÿdetailsÿ],Flower 7.0g,1100,22,63.41,2.9x,413133
Going Green        [ÿproductÿdetailsÿ],Flower 7.0g,3404,22.11,62.36,2.8x,413110
Ltdn Resources        [ÿproductÿdetailsÿ],Flower 7.0g,2222,22.23,43.41,2.0x,415793
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 14.0g,1376,22.49,81.58,3.6x,412892
Ladyhelm Farm        [ÿproductÿdetailsÿ],Flower 28.0g,2850,22.5,70.7,3.1x,412372
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 7.0g,7592,22.55,58.22,2.6x,412341
Pacific Glo        [ÿproductÿdetailsÿ],Flower 7.0g,2571,22.57,59.67,2.6x,422928
Circanna        [ÿproductÿdetailsÿ],Vape 1.0g,18048,22.58,66.08,2.9x,413174
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 7.0g,3402,22.61,57.83,2.6x,412179
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 14.0g,7273,22.69,70.01,3.1x,412618
Golden Tree        [ÿproductÿdetailsÿ],Flower 7.0g,23060,22.7,68.3,3.0x,416107
Daring Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3038,22.81,56.16,2.5x,415881
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 7.0g,9985,22.83,77.61,3.4x,419128
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 7.0g,96608,22.89,62.76,2.7x,412882
Top Shelf        [ÿproductÿdetailsÿ],Flower 7.0g,39418,22.91,69.65,3.0x,423396
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 7.0g,6476,22.93,63.08,2.8x,416804
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 7.0g,3829,23,64.47,2.8x,412392
Canna Organix        [ÿproductÿdetailsÿ],Flower 7.0g,18584,23,65.87,2.9x,415835
Manna Production        [ÿproductÿdetailsÿ],Flower 7.0g,3150,23.02,72.67,3.2x,412678
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 7.0g,1296,23.16,74.88,3.2x,412826
The Green Company        [ÿproductÿdetailsÿ],Flower 7.0g,1174,23.19,72.06,3.1x,412403
Treedom        [ÿproductÿdetailsÿ],Flower 7.0g,18268,23.19,65.74,2.8x,413920
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 14.0g,3175,23.2,63.71,2.7x,412286
Rgl Industries        [ÿproductÿdetailsÿ],Flower 7.0g,8061,23.22,68.22,2.9x,416626
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 7.0g,1276,23.24,76.37,3.3x,412744
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 7.0g,3792,23.25,67.31,2.9x,416462
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 7.0g,14004,23.31,69.2,3.0x,413099
Deep Flower        [ÿproductÿdetailsÿ],Flower 7.0g,1189,23.31,62.23,2.7x,416619
Green Island Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3179,23.34,68.11,2.9x,412950
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,2020,23.34,67.17,2.9x,417202
Emerald Twist        [ÿproductÿdetailsÿ],Flower 14.0g,2671,23.35,83.42,3.6x,414323
Puffin Farm        [ÿproductÿdetailsÿ],Flower 7.0g,7076,23.41,64.24,2.7x,413021
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 14.0g,1363,23.42,71.76,3.1x,417794
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,3099,23.46,70.94,3.0x,416043
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 7.0g,3106,23.51,67.93,2.9x,412246
Highland Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2376,23.58,83.95,3.6x,415940
Sky Standard Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,1980,23.66,70.68,3.0x,415980
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,13240,23.75,66.65,2.8x,412964
Surefire Growers        [ÿproductÿdetailsÿ],Flower 7.0g,9221,23.76,67.14,2.8x,415813
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Infused,1928,23.82,68.1,2.9x,418524
Evergreen Production        [ÿproductÿdetailsÿ],Flower 7.0g,9440,23.93,67,2.8x,412815
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 14.0g,2243,23.95,46.17,1.9x,413434
Mt. Baker Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,1608,24,79.2,3.3x,415917
Budco Farms        [ÿproductÿdetailsÿ],Flower 7.0g,4512,24.05,67.41,2.8x,412902
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 7.0g,22023,24.11,67.7,2.8x,424256
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 7.0g,12275,24.12,69.8,2.9x,416908
Spinning Heads        [ÿproductÿdetailsÿ],Flower 7.0g,18606,24.15,65.79,2.7x,413718
Mj Productions        [ÿproductÿdetailsÿ],Flower 7.0g,4331,24.32,67.59,2.8x,412109
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 7.0g,10938,24.37,67.77,2.8x,412752
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,3635,24.38,66.88,2.7x,420213
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 7.0g,4655,24.5,71.38,2.9x,412050
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,16464,24.5,69.54,2.8x,413075
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,104972,24.5,72.7,3.0x,413462
J.e.t.        [ÿproductÿdetailsÿ],Flower 7.0g,1544,24.5,66.78,2.7x,416990
Fire House Productions        [ÿproductÿdetailsÿ],Flower 7.0g,10367,24.54,67.36,2.7x,421103
Omg Sykes        [ÿproductÿdetailsÿ],Flower 7.0g,1270,24.55,64.91,2.6x,412720
Saturn Group        [ÿproductÿdetailsÿ],Flower 7.0g,7171,24.57,68.75,2.8x,412112
Diosa Verde        [ÿproductÿdetailsÿ],Flower 7.0g,1353,24.6,63.92,2.6x,412594
Rainier Acres        [ÿproductÿdetailsÿ],Flower 7.0g,8979,24.63,70.75,2.9x,416942
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 7.0g,2590,24.65,72.93,3.0x,412068
Ionic        [ÿproductÿdetailsÿ],Flower 7.0g,10548,24.66,64.65,2.6x,415712
Alpha Budz        [ÿproductÿdetailsÿ],Flower 14.0g,3613,24.66,67.98,2.8x,413066
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 14.0g,2660,24.67,76.62,3.1x,416134
Walden        [ÿproductÿdetailsÿ],Flower 14.0g,13022,24.75,71.36,2.9x,416445
Auricag        [ÿproductÿdetailsÿ],Flower 7.0g,1774,24.76,74.69,3.0x,412118
Washington Packaging And Processing        [ÿproductÿdetailsÿ],Flower 28.0g,2100,24.8,92.67,3.7x,424045
Wicked Weed        [ÿproductÿdetailsÿ],Flower 7.0g,8251,24.89,70.27,2.8x,416155
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 7.0g,4156,24.89,75.17,3.0x,421766
Perma        [ÿproductÿdetailsÿ],Flower 14.0g,2245,24.95,61.56,2.5x,416124
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 14.0g,7250,25,69.44,2.8x,417237
Stryps        [ÿproductÿdetailsÿ],Flower 28.0g,2650,25,71.5,2.9x,417285
Washington's Best        [ÿproductÿdetailsÿ],Flower 7.0g,19453,25.19,71.77,2.8x,416199
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 7.0g,10311,25.21,70.21,2.8x,412500
G&s Greenery        [ÿproductÿdetailsÿ],Flower 7.0g,7848,25.27,71.66,2.8x,415986
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 7.0g,7163,25.33,71.52,2.8x,412627
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 7.0g,6931,25.34,72.81,2.9x,412400
The Clone Zone        [ÿproductÿdetailsÿ],Flower 7.0g,2505,25.38,69.76,2.7x,412598
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 14.0g,4259,25.38,77.16,3.0x,412294
THC Farm        [ÿproductÿdetailsÿ],Flower 7.0g,6702,25.43,75.54,3.0x,416100
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 7.0g,22141,25.47,69.85,2.7x,413107
Dna Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,3188,25.54,77.92,3.1x,413464
Docandyeti's        [ÿproductÿdetailsÿ],Flower 7.0g,5314,25.55,71.58,2.8x,414041
Virginia Company        [ÿproductÿdetailsÿ],Flower 7.0g,12944,25.73,66.24,2.6x,414038
Salish Sativas        [ÿproductÿdetailsÿ],Flower 7.0g,2291,25.79,73.05,2.8x,415914
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 7.0g,4801,25.87,68.33,2.6x,412762
Sugarleaf Farm        [ÿproductÿdetailsÿ],Flower 7.0g,5422,25.89,73.17,2.8x,423406
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 14.0g,1798,25.9,76.09,2.9x,416353
Doc Croc        [ÿproductÿdetailsÿ],Flower 7.0g,6305,25.91,64.28,2.5x,413948
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 14.0g,10175,26.06,48.83,1.9x,416843
Freya Farm        [ÿproductÿdetailsÿ],Flower 7.0g,5122,26.12,76.94,2.9x,416690
White Star        [ÿproductÿdetailsÿ],Flower 14.0g,41377,26.12,63.87,2.4x,416579
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,7013,26.14,79.65,3.0x,416517
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 14.0g,8157,26.15,75.36,2.9x,419959
Biochron        [ÿproductÿdetailsÿ],Flower 7.0g,2625,26.25,66.88,2.5x,416641
Wow Weed        [ÿproductÿdetailsÿ],Flower 14.0g,2919,26.25,88.07,3.4x,413038
Natural Mystic Farms        [ÿproductÿdetailsÿ],Flower 14.0g,5648,26.38,71.21,2.7x,412155
Raven        [ÿproductÿdetailsÿ],Flower 7.0g,3578,26.5,70.76,2.7x,417698
Harmony Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5067,26.51,81.62,3.1x,415449
Jv Ranch        [ÿproductÿdetailsÿ],Flower 28.0g,2048,26.6,64.46,2.4x,416125
Kush Valley        [ÿproductÿdetailsÿ],Flower 14.0g,8450,26.63,72.25,2.7x,416606
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1894,26.76,90.01,3.4x,417051
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5348,26.9,75.35,2.8x,419959
Sgb        [ÿproductÿdetailsÿ],Flower 7.0g,2983,27,79.99,3.0x,412621
Gabriel        [ÿproductÿdetailsÿ],Flower 7.0g,13283,27.05,72.46,2.7x,415997
Origens        [ÿproductÿdetailsÿ],Flower 7.0g,5711,27.22,91.81,3.4x,412891
Sticky Budz        [ÿproductÿdetailsÿ],Flower 14.0g,2320,27.25,87.22,3.2x,412076
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,2920,27.25,73.5,2.7x,415921
Bmf Washington        [ÿproductÿdetailsÿ],Flower 14.0g,30911,27.28,73.27,2.7x,412149
Agrijuana        [ÿproductÿdetailsÿ],Flower 14.0g,1560,27.33,120.41,4.4x,415998
Bacons Buds        [ÿproductÿdetailsÿ],Flower 7.0g,4306,27.42,55.53,2.0x,412288
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,1620,27.5,77.31,2.8x,422227
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,4151,27.63,80.62,2.9x,412408
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 7.0g,8196,27.69,72.37,2.6x,416206
Greencrest Gardens        [ÿproductÿdetailsÿ],Flower 28.0g,7044,27.69,77.5,2.8x,417069
Root Down        [ÿproductÿdetailsÿ],Flower 7.0g,10533,27.81,71.76,2.6x,412273
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 14.0g,3624,27.83,73.57,2.6x,412070
High Five Farms        [ÿproductÿdetailsÿ],Flower 14.0g,3654,27.86,74.03,2.7x,416746
Quality Growers        [ÿproductÿdetailsÿ],Flower 28.0g,2770,27.89,80.52,2.9x,417338
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 7.0g,39118,27.97,75.83,2.7x,417068
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 14.0g,1977,27.97,74.78,2.7x,416902
Greenrush        [ÿproductÿdetailsÿ],Flower 7.0g,3220,28,77.58,2.8x,412295
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,21644,28,82.02,2.9x,415971
Project M        [ÿproductÿdetailsÿ],Flower 7.0g,4872,28,77,2.7x,417168
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 14.0g,14252,28,74.15,2.6x,412435
Essential Flower        [ÿproductÿdetailsÿ],Flower 14.0g,2128,28,76.44,2.7x,414233
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 14.0g,5936,28,77.33,2.8x,416672
Agro Couture        [ÿproductÿdetailsÿ],Flower 14.0g,1652,28,49.45,1.8x,417142
Olympia Farm Works        [ÿproductÿdetailsÿ],Flower 14.0g,1120,28,105.06,3.8x,423537
Avitas        [ÿproductÿdetailsÿ],Flower 28.0g,7196,28,77.67,2.8x,412759
Wow Weed        [ÿproductÿdetailsÿ],Flower 28.0g,1540,28,81.89,2.9x,413038
Gensys One        [ÿproductÿdetailsÿ],Flower 28.0g,4494,28.09,88.09,3.1x,412593
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 7.0g,77328,28.13,76.96,2.7x,413287
Billows of Haze        [ÿproductÿdetailsÿ],Flower 14.0g,3784,28.19,64.14,2.3x,417631
