Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Kelly Production And Processing        [ÿproductÿdetailsÿ],Flower 1.0g,2098,2.64,10.46,4.0x,413143
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 1.0g,6916,2.64,6.3,2.4x,416433
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Preroll 1.0g,11848,2.65,8.35,3.2x,415970
Twenty Plus        [ÿproductÿdetailsÿ],Flower 1.0g,6142,2.65,8.96,3.4x,413088
Cordus        [ÿproductÿdetailsÿ],Flower 1.0g,16454,2.65,9.99,3.8x,418921
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Preroll 1.0g,5150,2.66,8.63,3.2x,412179
Double Delicious        [ÿproductÿdetailsÿ],Flower 1.0g,11144,2.66,9.75,3.7x,414462
Alis Group        [ÿproductÿdetailsÿ],Flower 1.0g,8380,2.67,8.72,3.3x,415700
Rochester Farms        [ÿproductÿdetailsÿ],Flower 1.0g,19115,2.68,9.26,3.5x,413002
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Preroll 1.25g,5309,2.69,8.63,3.2x,412597
Anchor Bakery        [ÿproductÿdetailsÿ],Flower 1.0g,5888,2.71,8.32,3.1x,415961
Cannapothecary        [ÿproductÿdetailsÿ],Infused,4132,2.71,6.44,2.4x,412625
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Preroll 2.0g,3414,2.72,8.8,3.2x,416502
Okanogan Valley Nursery        [ÿproductÿdetailsÿ],Flower 1.0g,2176,2.72,8.9,3.3x,412262
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,5667,2.72,9.55,3.5x,412597
Skagit Organics        [ÿproductÿdetailsÿ],Flower 1.0g,15483,2.72,8.34,3.1x,412843
Jbc Grow        [ÿproductÿdetailsÿ],Flower 1.0g,3656,2.73,10.71,3.9x,413631
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 1.0g,2542,2.73,9.62,3.5x,415762
1937 Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1467,2.73,9.38,3.4x,416738
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Preroll 1.0g,157570,2.74,8.77,3.2x,413462
High Five Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2048,2.74,8.32,3.0x,416746
Ag Grow        [ÿproductÿdetailsÿ],Preroll 0.75g,6713,2.75,8.27,3.0x,412557
Orgrow        [ÿproductÿdetailsÿ],Flower 1.0g,18217,2.75,9.24,3.4x,412784
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3218,2.75,8.91,3.2x,422190
Sky Standard Gardens        [ÿproductÿdetailsÿ],Preroll 0.75g,2790,2.78,8,2.9x,415980
Deepwater Botanicals        [ÿproductÿdetailsÿ],Preroll 1.0g,1995,2.78,8.14,2.9x,412154
Green Freedom        [ÿproductÿdetailsÿ],Preroll 1.25g,5612,2.78,8.79,3.2x,412515
509 Da Kine        [ÿproductÿdetailsÿ],Flower 1.0g,2924,2.78,10.89,3.9x,412599
Doctor And Crook        [ÿproductÿdetailsÿ],Flower 1.0g,9103,2.78,9.13,3.3x,416831
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,5081,2.79,8.48,3.0x,416517
Weed Snobs        [ÿproductÿdetailsÿ],Flower 1.0g,2364,2.79,8.71,3.1x,412711
Agrijuana        [ÿproductÿdetailsÿ],Flower 1.0g,45709,2.79,8.32,3.0x,415998
Spinning Heads        [ÿproductÿdetailsÿ],Preroll 1.0g,23371,2.8,8.85,3.2x,413718
Happy Trailz        [ÿproductÿdetailsÿ],Flower 1.0g,1858,2.81,8.86,3.2x,416744
THC Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,5040,2.82,8.39,3.0x,416100
Quincy Green        [ÿproductÿdetailsÿ],Flower 1.0g,3808,2.82,9.71,3.4x,412358
Forte Farms        [ÿproductÿdetailsÿ],Flower 1.0g,11166,2.82,8.3,2.9x,416431
Brightside Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1799,2.82,10.39,3.7x,424327
North Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,13500,2.83,9.19,3.2x,416448
North West Roots        [ÿproductÿdetailsÿ],Flower 1.0g,1854,2.83,10.13,3.6x,413651
Inflorescence        [ÿproductÿdetailsÿ],Preroll 1.0g,1136,2.84,9.31,3.3x,415156
Platinum Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,1264,2.84,8.74,3.1x,417200
Prohibition Brands        [ÿproductÿdetailsÿ],Infused,55826,2.84,8.29,2.9x,414042
Knights Hemplar        [ÿproductÿdetailsÿ],Preroll 1.0g,29021,2.85,8.64,3.0x,412341
Budco Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,8008,2.85,9.29,3.3x,412902
Evergreen Nirvana        [ÿproductÿdetailsÿ],Flower 1.0g,1197,2.85,9.5,3.3x,412263
Ladera Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5217,2.85,9.07,3.2x,417301
Zenta Garden        [ÿproductÿdetailsÿ],Flower 1.0g,3935,2.85,9.78,3.4x,423681
Ahui        [ÿproductÿdetailsÿ],Preroll 1.0g,1980,2.86,9.91,3.5x,412015
Blc        [ÿproductÿdetailsÿ],Flower 1.0g,10013,2.86,8.43,2.9x,425046
Delta#nine        [ÿproductÿdetailsÿ],Preroll 1.0g,1000,2.88,7.72,2.7x,412747
Tucker Ranch        [ÿproductÿdetailsÿ],Preroll 1.5g,2745,2.88,9.94,3.4x,415922
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 1.0g,27962,2.88,8.64,3.0x,412053
Top Cut Farms        [ÿproductÿdetailsÿ],Flower 1.0g,6575,2.88,9.47,3.3x,412299
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 1.0g,3918,2.88,7.63,2.6x,413922
Forbidden Farms        [ÿproductÿdetailsÿ],Flower 1.0g,22644,2.89,9.09,3.1x,412274
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 1.0g,3124,2.9,9.09,3.1x,412497
Orgrow        [ÿproductÿdetailsÿ],Infused,1101,2.9,9.17,3.2x,412784
The High Road        [ÿproductÿdetailsÿ],Preroll 1.0g,7282,2.91,8.46,2.9x,415739
Sweetwater Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,11294,2.91,8.88,3.1x,424256
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 1.0g,2395,2.91,9.07,3.1x,416544
White Star        [ÿproductÿdetailsÿ],Flower 1.0g,4057,2.91,8.15,2.8x,416579
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.0g,6067,2.92,9.43,3.2x,416063
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 1.0g,1309,2.92,7.91,2.7x,416693
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 2.0g,83661,2.92,9.74,3.3x,416502
New Leaf Enterprises        [ÿproductÿdetailsÿ],Preroll 1.0g,15337,2.93,8.82,3.0x,412070
Bacons Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,13332,2.93,9.12,3.1x,412288
Salish Sativas        [ÿproductÿdetailsÿ],Flower 1.0g,10804,2.93,9.41,3.2x,415914
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,1536,2.94,9.04,3.1x,413075
Sitka Packaging        [ÿproductÿdetailsÿ],Flower 1.0g,3758,2.94,8.94,3.0x,412952
Rootworx        [ÿproductÿdetailsÿ],Preroll 1.0g,5266,2.95,8.3,2.8x,413665
Cannaman Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,1053,2.95,8.3,2.8x,419969
Origens        [ÿproductÿdetailsÿ],Flower 1.0g,17897,2.95,9.9,3.4x,412891
Green Brothers Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1739,2.95,10.29,3.5x,417950
Leaph        [ÿproductÿdetailsÿ],Preroll 1.0g,23992,2.96,9.22,3.1x,417010
Medusa Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,6250,2.96,9.58,3.2x,412294
Red Frog        [ÿproductÿdetailsÿ],Flower 1.0g,15867,2.96,9.14,3.1x,412437
Hazy Daze        [ÿproductÿdetailsÿ],Flower 1.0g,11150,2.96,7.55,2.5x,412452
Evergreen Production        [ÿproductÿdetailsÿ],Flower 1.0g,5481,2.96,9.02,3.1x,412815
Fire House Productions        [ÿproductÿdetailsÿ],Flower 1.0g,13350,2.96,9.27,3.1x,421103
Viva Cannabis        [ÿproductÿdetailsÿ],Infused,41377,2.96,9.6,3.2x,416609
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,45172,2.97,8.71,2.9x,413075
Orange State        [ÿproductÿdetailsÿ],Flower 1.0g,1942,2.97,8.89,3.0x,412409
Diosa Verde        [ÿproductÿdetailsÿ],Flower 1.0g,1895,2.97,10.04,3.4x,412594
Omg Sykes        [ÿproductÿdetailsÿ],Flower 1.0g,23746,2.97,9.25,3.1x,412720
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 1.0g,4238,2.97,9.61,3.2x,415958
Rootworx        [ÿproductÿdetailsÿ],Edible,5906,2.97,12.33,4.1x,413665
Lilac City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,10173,2.98,9.31,3.1x,415719
Boggy Boon        [ÿproductÿdetailsÿ],Flower 1.0g,14954,2.98,9.86,3.3x,416935
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Preroll 0.75g,7726,2.99,8.04,2.7x,412402
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Preroll 1.25g,19322,2.99,9.42,3.2x,416063
Double Dutch        [ÿproductÿdetailsÿ],Flower 1.0g,7055,2.99,8.95,3.0x,413084
Winter Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8736,2.99,9.39,3.1x,416130
WA Grower        [ÿproductÿdetailsÿ],Flower 1.0g,18984,2.99,9.5,3.2x,417380
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,5190,3,8.99,3.0x,412068
Dutch Brothers        [ÿproductÿdetailsÿ],Preroll 1.0g,1275,3,10.58,3.5x,412246
Jet City Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,1500,3,8.33,2.8x,412639
West Plains Ag        [ÿproductÿdetailsÿ],Preroll 1.0g,3750,3,9.34,3.1x,412754
Pure Green Cross WA        [ÿproductÿdetailsÿ],Preroll 1.0g,6780,3,9.84,3.3x,412855
Stone Supply        [ÿproductÿdetailsÿ],Preroll 1.0g,1080,3,8.74,2.9x,413463
Ogz Fire Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,1551,3,7.99,2.7x,416737
Eco Ventures        [ÿproductÿdetailsÿ],Preroll 1.0g,1050,3,9.01,3.0x,416853
Quality Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,2895,3,8.85,3.0x,417338
NW Connoisseurs        [ÿproductÿdetailsÿ],Preroll 1.0g,2250,3,9.16,3.1x,421766
Land of Lizards        [ÿproductÿdetailsÿ],Preroll 2.0g,5700,3,10.82,3.6x,412096
Sourface        [ÿproductÿdetailsÿ],Preroll 3.0g,2400,3,5.91,2.0x,412679
Tropic Grow        [ÿproductÿdetailsÿ],Flower 1.0g,1773,3,9,3.0x,412106
Farming Full Circle        [ÿproductÿdetailsÿ],Flower 1.0g,1290,3,10.15,3.4x,412254
Hidden Valley Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1365,3,9.52,3.2x,412316
High End Farms        [ÿproductÿdetailsÿ],Flower 1.0g,3453,3,10.08,3.4x,414200
Tranquil Forest        [ÿproductÿdetailsÿ],Flower 1.0g,1071,3,8.73,2.9x,415831
Exotic Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1077,3,9.74,3.2x,415932
Spadybud        [ÿproductÿdetailsÿ],Flower 1.0g,1650,3,10.52,3.5x,416019
Meii        [ÿproductÿdetailsÿ],Flower 1.0g,1545,3,9.7,3.2x,416021
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 1.0g,1080,3,9.73,3.2x,416027
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2340,3,9.57,3.2x,416039
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,2565,3,10.94,3.6x,416406
Rgl Industries        [ÿproductÿdetailsÿ],Flower 1.0g,11862,3,10.29,3.4x,416626
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Flower 1.0g,1127,3,9.59,3.2x,417198
Pott Road Manufacturing        [ÿproductÿdetailsÿ],Flower 2.0g,3000,3,9.75,3.2x,413032
Kush Farms        [ÿproductÿdetailsÿ],Infused,6739,3,9.97,3.3x,414287
Green Island Growers        [ÿproductÿdetailsÿ],Flower 1.0g,1031,3.01,9.53,3.2x,412950
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 1.0g,32606,3.01,9.49,3.1x,421941
Prohibition Gold        [ÿproductÿdetailsÿ],Edible,1886,3.01,18.67,6.2x,416698
Knights Hemplar        [ÿproductÿdetailsÿ],Flower 1.0g,17813,3.02,10.24,3.4x,412341
Treedom        [ÿproductÿdetailsÿ],Preroll 0.75g,2452,3.04,8.65,2.8x,413920
Suspended Brands        [ÿproductÿdetailsÿ],Flower 1.0g,56448,3.04,9.53,3.1x,412132
Doc Croc        [ÿproductÿdetailsÿ],Flower 1.0g,16153,3.04,10.68,3.5x,413948
Cultivar Farms        [ÿproductÿdetailsÿ],Infused,42182,3.04,9.5,3.1x,417095
Hannah Industries        [ÿproductÿdetailsÿ],Preroll 1.0g,80591,3.05,9.48,3.1x,424223
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,2811,3.05,9.1,3.0x,416561
Viva Cannabis        [ÿproductÿdetailsÿ],Preroll 3.0g,18055,3.06,10.25,3.4x,416609
Silver Trees        [ÿproductÿdetailsÿ],Flower 1.0g,1083,3.06,9.88,3.2x,413064
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 1.0g,4515,3.06,9.6,3.1x,414040
Premier Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,1295,3.07,9.43,3.1x,416062
Bondi Farms        [ÿproductÿdetailsÿ],Flower 1.0g,11793,3.07,10.1,3.3x,412141
Serenity Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,2520,3.08,9.59,3.1x,416194
420 Natural        [ÿproductÿdetailsÿ],Flower 1.0g,2776,3.09,10.54,3.4x,416426
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,23770,3.09,9.86,3.2x,420213
Redtail        [ÿproductÿdetailsÿ],Flower 2.0g,2865,3.09,11.84,3.8x,416310
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Preroll 1.0g,6985,3.1,8.78,2.8x,412431
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,7771,3.1,9.52,3.1x,413021
Prince Farms        [ÿproductÿdetailsÿ],Preroll 1.5g,3224,3.1,10.34,3.3x,422368
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5826,3.1,9.92,3.2x,412240
Frosted Cannabis        [ÿproductÿdetailsÿ],Infused,1681,3.1,9.88,3.2x,425450
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 1.0g,17072,3.11,9.67,3.1x,415970
Perma        [ÿproductÿdetailsÿ],Flower 1.0g,2070,3.11,9.45,3.0x,416124
Ladyhelm Farm        [ÿproductÿdetailsÿ],Flower 3.5g,1296,3.11,9.52,3.1x,412372
Billows of Haze        [ÿproductÿdetailsÿ],Preroll 1.0g,1402,3.12,8.89,2.8x,417631
Evergreen Production        [ÿproductÿdetailsÿ],Preroll 1.25g,3519,3.12,9.79,3.1x,416601
Heavyweight Heights        [ÿproductÿdetailsÿ],Flower 1.0g,2082,3.12,10.44,3.3x,417024
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Preroll 1.0g,2432,3.13,9.6,3.1x,412500
Agro Couture        [ÿproductÿdetailsÿ],Flower 1.0g,6540,3.13,9.48,3.0x,417142
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 1.0g,3377,3.13,9.29,3.0x,417295
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 1.0g,4238,3.13,9.81,3.1x,419959
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Preroll 0.75g,1179,3.15,7.27,2.3x,412431
Lost Lake Gardens        [ÿproductÿdetailsÿ],Preroll 1.0g,1719,3.15,9.26,2.9x,412978
Green Ghost        [ÿproductÿdetailsÿ],Flower 1.0g,1516,3.15,10.53,3.3x,412301
Lost Lake Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,3392,3.15,9.68,3.1x,412978
Platinum Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,2523,3.15,9.39,3.0x,414115
Edgemont Group        [ÿproductÿdetailsÿ],Flower 1.0g,15136,3.15,9.53,3.0x,422993
Freya Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,4858,3.16,9.77,3.1x,416690
Bmf Washington        [ÿproductÿdetailsÿ],Flower 1.0g,85900,3.16,9.68,3.1x,412149
Green Freedom        [ÿproductÿdetailsÿ],Flower 1.0g,22218,3.16,10.32,3.3x,412515
Cannasol Farms        [ÿproductÿdetailsÿ],Infused,1678,3.16,10.11,3.2x,412240
Going Green        [ÿproductÿdetailsÿ],Flower 1.0g,3474,3.18,9.37,2.9x,413110
Hang Roots        [ÿproductÿdetailsÿ],Preroll 1.0g,5299,3.19,9.87,3.1x,415771
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,20814,3.19,10.11,3.2x,412964
Cultivar Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,14146,3.2,8.88,2.8x,417095
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 1.0g,7532,3.2,9.62,3.0x,417155
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,43184,3.21,9.86,3.1x,414281
Inflorescence        [ÿproductÿdetailsÿ],Flower 1.0g,13752,3.21,11.48,3.6x,415156
Ogz Fire Weed        [ÿproductÿdetailsÿ],Flower 1.0g,11033,3.21,9.84,3.1x,416737
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Preroll 1.5g,21547,3.22,9.53,3.0x,417068
Inland Empire Growing        [ÿproductÿdetailsÿ],Flower 1.0g,11196,3.22,9.57,3.0x,412760
Nugreen        [ÿproductÿdetailsÿ],Flower 1.0g,2580,3.22,10.95,3.4x,413943
Prince Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5521,3.22,11.49,3.6x,422368
Northwest Grown Products        [ÿproductÿdetailsÿ],Flower 1.0g,17316,3.23,10.17,3.1x,416462
Platinum Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,3074,3.23,10.69,3.3x,417200
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 1.0g,5428,3.23,10.18,3.2x,418524
Stryps        [ÿproductÿdetailsÿ],Infused,5248,3.23,10.64,3.3x,417285
Cannaseur's Choice        [ÿproductÿdetailsÿ],Preroll 1.0g,27623,3.24,9.23,2.9x,416908
Sunshine Farming        [ÿproductÿdetailsÿ],Flower 1.0g,55477,3.24,10.56,3.3x,412869
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 1.0g,1164,3.24,10.76,3.3x,413942
Heavenly Buds        [ÿproductÿdetailsÿ],Preroll 1.0g,13221,3.25,9.86,3.0x,417147
Cannabis Northwest        [ÿproductÿdetailsÿ],Preroll 2.0g,1590,3.25,9.39,2.9x,412738
U4ik Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,5086,3.25,9.85,3.0x,414272
Deepwater Botanicals        [ÿproductÿdetailsÿ],Flower 1.0g,10575,3.26,10.28,3.1x,412154
M And R Distributing        [ÿproductÿdetailsÿ],Flower 1.0g,34668,3.26,10.25,3.1x,412258
The Green Vault        [ÿproductÿdetailsÿ],Flower 1.0g,11844,3.26,9.73,3.0x,415711
Synchronic        [ÿproductÿdetailsÿ],Flower 1.0g,3597,3.26,10.06,3.1x,416524
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Preroll 1.0g,2927,3.27,9.34,2.9x,413001
Emerald Peaks        [ÿproductÿdetailsÿ],Preroll 1.0g,5260,3.27,10.83,3.3x,416198
The Cascade Gnome        [ÿproductÿdetailsÿ],Flower 1.0g,1779,3.27,9.5,2.9x,413177
Hazy Daze        [ÿproductÿdetailsÿ],Edible,3394,3.27,9.77,3.0x,412452
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 1.0g,6070,3.28,11.66,3.6x,412246
Leef        [ÿproductÿdetailsÿ],Flower 1.0g,4351,3.28,10.48,3.2x,413085
Rolling Farms        [ÿproductÿdetailsÿ],Flower 1.0g,41867,3.28,10.75,3.3x,416113
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 1.0g,13701,3.28,10.98,3.3x,416393
Green Zombie        [ÿproductÿdetailsÿ],Infused,4885,3.29,5.45,1.7x,414114
"Bip Northwest, LLC        [ÿproductÿdetailsÿ]",Edible,4455,3.29,9.96,3.0x,419493
Cannaman Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1336,3.3,11.04,3.3x,419969
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Infused,4505,3.3,10.05,3.0x,416657
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 1.0g,37603,3.31,9.99,3.0x,414281
Solar Joes        [ÿproductÿdetailsÿ],Flower 1.0g,1476,3.31,10.39,3.1x,415819
Mno        [ÿproductÿdetailsÿ],Flower 1.0g,7334,3.32,9.82,3.0x,413090
The High Point        [ÿproductÿdetailsÿ],Flower 1.0g,11550,3.32,10.17,3.1x,413625
Golden Tree        [ÿproductÿdetailsÿ],Flower 1.0g,52048,3.32,10.28,3.1x,416107
Firebros        [ÿproductÿdetailsÿ],Preroll 0.75g,6710,3.33,9.37,2.8x,416025
Experience Organics        [ÿproductÿdetailsÿ],Flower 1.0g,5872,3.33,10.72,3.2x,412072
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,15222,3.33,10.29,3.1x,412148
Og Farms        [ÿproductÿdetailsÿ],Flower 1.0g,6946,3.33,10.02,3.0x,412687
Conscious Family Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1099,3.33,11.3,3.4x,413431
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 1.0g,3613,3.33,11,3.3x,416043
Bella Jane's        [ÿproductÿdetailsÿ],Flower 1.0g,6087,3.33,9.89,3.0x,416762
Walden Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,1332,3.33,9.87,3.0x,412024
Snowcrest        [ÿproductÿdetailsÿ],Concentrate 0.5g,5102,3.33,9.86,3.0x,417291
Top Shelf        [ÿproductÿdetailsÿ],Infused,3573,3.33,10.68,3.2x,423396
Plan C Farms LLC        [ÿproductÿdetailsÿ],Preroll 1.0g,19870,3.34,9.66,2.9x,416206
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 1.0g,1570,3.34,9.45,2.8x,412179
Blacksmith Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1179,3.34,11.25,3.4x,413622
Evergrow Northwest        [ÿproductÿdetailsÿ],Flower 1.0g,10715,3.34,10.58,3.2x,416804
Budco Farms        [ÿproductÿdetailsÿ],Flower 1.0g,25802,3.35,10.12,3.0x,412902
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 1.0g,6115,3.36,11.06,3.3x,412050
Eco Ventures        [ÿproductÿdetailsÿ],Flower 1.0g,4194,3.37,10.06,3.0x,416853
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 1.0g,8455,3.37,10.21,3.0x,422257
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 1.0g,6086,3.38,11.48,3.4x,412762
Top Shelf        [ÿproductÿdetailsÿ],Flower 1.0g,29226,3.41,11.13,3.3x,423396
Treehawk Farms        [ÿproductÿdetailsÿ],Preroll 1.0g,35249,3.42,9.62,2.8x,412193
Deep Flower        [ÿproductÿdetailsÿ],Flower 1.0g,2102,3.42,9.57,2.8x,416619
Fireline Cannabis        [ÿproductÿdetailsÿ],Preroll 1.0g,22315,3.43,10.25,3.0x,417571
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 1.0g,3806,3.43,11.14,3.2x,412400
Agape Research WA        [ÿproductÿdetailsÿ],Flower 1.0g,2833,3.43,10.8,3.1x,413293
Inland Empire Growing        [ÿproductÿdetailsÿ],Infused,4753,3.43,12.12,3.5x,412760
D And S Farms        [ÿproductÿdetailsÿ],Flower 2.0g,9578,3.44,10.3,3.0x,412831
Washington's Best        [ÿproductÿdetailsÿ],Flower 1.0g,68278,3.45,10.95,3.2x,416199
Hash Way Recreational        [ÿproductÿdetailsÿ],Flower 1.0g,3963,3.45,9.73,2.8x,421873
502 Processor's Group        [ÿproductÿdetailsÿ],Infused,11615,3.45,10.94,3.2x,413478
Pingston Creek Botanical        [ÿproductÿdetailsÿ],Flower 1.0g,4194,3.46,11.33,3.3x,412826
Sound Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,8011,3.46,10.81,3.1x,417237
Pure Green Cross WA        [ÿproductÿdetailsÿ],Flower 1.0g,2112,3.47,12.49,3.6x,412855
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 1.0g,2840,3.47,9.13,2.6x,417202
Mt Baker Growers        [ÿproductÿdetailsÿ],Flower 1.0g,5248,3.48,10.93,3.1x,416153
Yield Farms        [ÿproductÿdetailsÿ],Edible,1463,3.48,11.05,3.2x,412337
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 1.0g,2132,3.49,10.67,3.1x,413650
Golden Leaf        [ÿproductÿdetailsÿ],Flower 3.5g,9989,3.49,16.48,4.7x,416548
Grassroots Bake Shoppe        [ÿproductÿdetailsÿ],Preroll 1.0g,1750,3.5,10.18,2.9x,412324
Khush Kush        [ÿproductÿdetailsÿ],Preroll 1.0g,4839,3.5,10.16,2.9x,413145
Wicked Weed        [ÿproductÿdetailsÿ],Preroll 1.0g,2135,3.5,9.76,2.8x,416155
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Vape 0.5g,1505,3.5,15.4,4.4x,416502
Green Labs        [ÿproductÿdetailsÿ],Flower 1.0g,1580,3.5,9.8,2.8x,413076
Cannagenesis        [ÿproductÿdetailsÿ],Flower 1.0g,1785,3.5,10.6,3.0x,413380
Howling Dog Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1091,3.5,9.45,2.7x,415821
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 1.0g,2100,3.5,11.64,3.3x,417398
Washington Pot        [ÿproductÿdetailsÿ],Flower 2.0g,2345,3.5,9.85,2.8x,415738
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 3.5g,1071,3.5,17.97,5.1x,424047
Top Cut Farms        [ÿproductÿdetailsÿ],Infused,1043,3.5,11.01,3.1x,412299
Surefire Growers        [ÿproductÿdetailsÿ],Flower 1.0g,21098,3.51,10.99,3.1x,415813
Cannasol Farms        [ÿproductÿdetailsÿ],Preroll 1.5g,3530,3.53,7.87,2.2x,412240
Mountain Hi        [ÿproductÿdetailsÿ],Flower 1.0g,1199,3.53,10.51,3.0x,412446
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 1.0g,8024,3.53,10.55,3.0x,412500
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 1.0g,4398,3.53,11.31,3.2x,412744
Kai'dro        [ÿproductÿdetailsÿ],Flower 1.0g,3207,3.53,11.05,3.1x,413652
Rainier Acres        [ÿproductÿdetailsÿ],Flower 1.0g,9740,3.53,10.69,3.0x,416942
Puffin Farm        [ÿproductÿdetailsÿ],Flower 1.0g,5574,3.54,11.16,3.2x,413021
