Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Golden Tree        [ÿproductÿdetailsÿ],Flower 2.0g,10161,6.71,22.33,3.3x,416107
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,8050,6.72,19.65,2.9x,416400
Loaded Soda        [ÿproductÿdetailsÿ],Edible,23424,6.74,17.61,2.6x,417192
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 2.0g,5208,6.75,17.74,2.6x,412400
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 2.0g,44133,6.75,20.18,3.0x,412882
Washington Pot        [ÿproductÿdetailsÿ],Concentrate 1.0g,1350,6.75,19.52,2.9x,415738
Evergreen Production        [ÿproductÿdetailsÿ],Flower 2.0g,9915,6.76,22.25,3.3x,412815
Gecko Growers        [ÿproductÿdetailsÿ],Flower 3.5g,5849,6.78,21.18,3.1x,412135
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 3.5g,26375,6.78,19.77,2.9x,412792
Spinning Heads        [ÿproductÿdetailsÿ],Flower 2.0g,18241,6.8,20.02,2.9x,413718
Docandyeti's        [ÿproductÿdetailsÿ],Flower 2.0g,7564,6.8,20.07,3.0x,414041
Rootworx        [ÿproductÿdetailsÿ],Infused,7652,6.8,18.45,2.7x,413665
Buddy Boy Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,5115,6.82,18.08,2.7x,412053
Winterlife        [ÿproductÿdetailsÿ],Infused,4322,6.82,23.97,3.5x,412808
Moon Bay Cannabis Co        [ÿproductÿdetailsÿ],Concentrate 1.0g,3646,6.83,20.33,3.0x,416763
Winterlife        [ÿproductÿdetailsÿ],Edible,67944,6.83,20.96,3.1x,412808
Dutch Brothers        [ÿproductÿdetailsÿ],Flower 2.0g,2703,6.85,24.63,3.6x,412246
Two Heads Co.        [ÿproductÿdetailsÿ],Flower 2.0g,1576,6.85,21.75,3.2x,412904
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 2.0g,1151,6.85,19.64,2.9x,422257
Mountain High Organics        [ÿproductÿdetailsÿ],Concentrate 1.0g,1800,6.86,26.59,3.9x,412576
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,1450,6.86,18.47,2.7x,416561
Quality Growers        [ÿproductÿdetailsÿ],Flower 2.0g,1988,6.9,20.46,3.0x,417338
Peak Supply        [ÿproductÿdetailsÿ],Flower 3.5g,8172,6.91,24.56,3.6x,413077
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 2.0g,3532,6.92,20.28,2.9x,413107
Orange State        [ÿproductÿdetailsÿ],Concentrate 1.0g,3930,6.92,19.19,2.8x,412409
Laughing Grass Marijuana Production And Proce        [ÿproductÿdetailsÿ],Concentrate 1.0g,3056,6.92,19.71,2.8x,414145
Ladyhelm Farm        [ÿproductÿdetailsÿ],Flower 3.5g,7980,6.93,20.42,2.9x,412372
Dandelion Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1855,6.93,27.31,3.9x,417155
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Vape 0.25g,86261,6.94,22.14,3.2x,412882
Medusa Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,1032,6.95,19.75,2.8x,412294
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 2.0g,1492,6.97,21.37,3.1x,413099
Viva Cannabis        [ÿproductÿdetailsÿ],Flower 7.0g,71178,6.97,21,3.0x,416609
Leaph        [ÿproductÿdetailsÿ],Flower 2.0g,43969,6.98,21.99,3.1x,417010
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,76272,6.98,21.11,3.0x,416050
Hypothesis Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,9695,7,20,2.9x,416519
Sticky Budz        [ÿproductÿdetailsÿ],Flower 2.0g,2870,7,23.36,3.3x,412076
Salish Sea Industries        [ÿproductÿdetailsÿ],Flower 2.0g,2730,7,20.64,2.9x,413942
THC Farm        [ÿproductÿdetailsÿ],Flower 2.0g,2744,7,21.28,3.0x,416100
Pacific Glo        [ÿproductÿdetailsÿ],Flower 2.0g,4688,7,22.28,3.2x,422928
Carol's Country Store        [ÿproductÿdetailsÿ],Flower 3.5g,7700,7,14.57,2.1x,412058
K&m Growers        [ÿproductÿdetailsÿ],Flower 3.5g,14840,7,24.1,3.4x,412249
Fantasy Farms LLC        [ÿproductÿdetailsÿ],Flower 3.5g,6636,7,21.02,3.0x,413858
Botany 5000        [ÿproductÿdetailsÿ],Flower 3.5g,3500,7,23.27,3.3x,414113
Craft Elixirs        [ÿproductÿdetailsÿ],Flower 3.5g,1400,7,16.1,2.3x,415697
Kettle River Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,8890,7,20.35,2.9x,416050
Jv Ranch        [ÿproductÿdetailsÿ],Flower 3.5g,2499,7,19.28,2.8x,416125
The Midnight Gardner        [ÿproductÿdetailsÿ],Flower 3.5g,1246,7,19.89,2.8x,416424
Emerald City Growers        [ÿproductÿdetailsÿ],Flower 3.5g,3000,7,19.79,2.8x,416433
Moon Bay Cannabis Co        [ÿproductÿdetailsÿ],Flower 3.5g,1974,7,25.21,3.6x,416763
Skagit Organics        [ÿproductÿdetailsÿ],Concentrate 0.5g,2705,7,19.12,2.7x,412843
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,1162,7,18.34,2.6x,413650
Sourface        [ÿproductÿdetailsÿ],Concentrate 1.0g,3444,7,14.59,2.1x,412679
Str8fire Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4025,7,18.6,2.7x,413337
Hypothesis Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,2674,7,21.23,3.0x,416519
Green Thumb Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,4200,7,25.88,3.7x,416583
The Sunshine Tiki Hut        [ÿproductÿdetailsÿ],Concentrate 1.0g,4410,7,19.31,2.8x,417198
Craft Elixirs        [ÿproductÿdetailsÿ],Edible,28833,7,18.73,2.7x,415697
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Infused,1375,7,15.02,2.1x,412431
Chipper Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,12090,7.01,21.26,3.0x,412622
Prohibition Brands        [ÿproductÿdetailsÿ],Preroll 3.0g,15016,7.02,19.2,2.7x,414042
Methow Growers        [ÿproductÿdetailsÿ],Flower 2.0g,1187,7.03,24.31,3.5x,412875
Mno        [ÿproductÿdetailsÿ],Concentrate 0.5g,2405,7.04,20.1,2.9x,413090
Oberfelder Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,10885,7.05,20.53,2.9x,412286
Essential Flower        [ÿproductÿdetailsÿ],Flower 3.5g,11867,7.05,20.61,2.9x,414233
Doc Croc        [ÿproductÿdetailsÿ],Flower 2.0g,1985,7.08,21.11,3.0x,413948
Landrace        [ÿproductÿdetailsÿ],Concentrate 1.0g,16411,7.11,23.48,3.3x,419395
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 0.5g,21716,7.12,23.26,3.3x,413462
Green Brothers Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,1275,7.12,20.51,2.9x,417950
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Vape 0.25g,1106,7.14,23.02,3.2x,413170
Growing Like a Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,2004,7.14,24.9,3.5x,419128
Sysco Pancho's        [ÿproductÿdetailsÿ],Flower 2.0g,3270,7.15,22.41,3.1x,415762
Green Brothers Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1394,7.15,20.03,2.8x,417950
Okanogan Gold        [ÿproductÿdetailsÿ],Concentrate 1.0g,11883,7.15,25.09,3.5x,423115
Yield Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,7288,7.19,20.55,2.9x,412337
THC Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,61297,7.19,21.85,3.0x,416100
Cheney Hydroponics        [ÿproductÿdetailsÿ],Edible,5246,7.2,21.77,3.0x,412858
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,3291,7.23,20.85,2.9x,415719
Groovy Greens        [ÿproductÿdetailsÿ],Concentrate 1.0g,6018,7.24,22.42,3.1x,416689
Botanica Seattle        [ÿproductÿdetailsÿ],Topical,2729,7.24,21.17,2.9x,412723
Dynamic Harvest        [ÿproductÿdetailsÿ],Concentrate 1.0g,1695,7.25,17.05,2.4x,416393
Ltdn Resources        [ÿproductÿdetailsÿ],Flower 2.0g,2927,7.26,14.25,2.0x,415793
Bad Ass Herbs        [ÿproductÿdetailsÿ],Concentrate 1.0g,5348,7.26,22.98,3.2x,412626
Royal Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,6063,7.27,21.04,2.9x,413723
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 2.0g,11095,7.29,24.67,3.4x,415971
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,48160,7.3,21.34,2.9x,416539
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Concentrate 1.0g,350352,7.31,22.58,3.1x,416502
Green Chiefs        [ÿproductÿdetailsÿ],Flower 2.0g,2566,7.33,19.79,2.7x,412672
Top Shelf        [ÿproductÿdetailsÿ],Flower 2.0g,42528,7.33,21.8,3.0x,423396
Over the Top        [ÿproductÿdetailsÿ],Flower 2.0g,2406,7.36,20.65,2.8x,412056
Db3        [ÿproductÿdetailsÿ],Edible,216824,7.38,25.43,3.4x,412252
Auricag        [ÿproductÿdetailsÿ],Flower 2.0g,2405,7.4,19.97,2.7x,412118
Rainier Acres        [ÿproductÿdetailsÿ],Flower 2.0g,3350,7.4,20.1,2.7x,416942
Verdelux Chocolates        [ÿproductÿdetailsÿ],Edible,129616,7.41,22.11,3.0x,416859
Alis Group        [ÿproductÿdetailsÿ],Flower 7.0g,10579,7.42,21.48,2.9x,415700
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 3.5g,6777,7.44,24.9,3.3x,416134
Cannasol Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4235,7.46,21.36,2.9x,412240
Honu Enterprises        [ÿproductÿdetailsÿ],Concentrate 0.5g,2441,7.49,21.02,2.8x,412097
Manna Production        [ÿproductÿdetailsÿ],Flower 2.0g,2775,7.5,24.65,3.3x,412678
Ecc        [ÿproductÿdetailsÿ],Flower 2.0g,1935,7.5,24.25,3.2x,417148
Syncline Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,1350,7.5,25.64,3.4x,412844
Cheney Hydroponics        [ÿproductÿdetailsÿ],Flower 3.5g,2100,7.5,23.44,3.1x,412858
Alpha Budz        [ÿproductÿdetailsÿ],Flower 3.5g,2250,7.5,21.7,2.9x,413066
Rgl Industries        [ÿproductÿdetailsÿ],Flower 2.0g,2712,7.51,24.42,3.3x,416626
Pacific Glo        [ÿproductÿdetailsÿ],Concentrate 1.0g,8339,7.51,19.26,2.6x,422928
Experience Organics        [ÿproductÿdetailsÿ],Flower 2.0g,1054,7.53,22.63,3.0x,412072
Ninja Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,11048,7.53,19.86,2.6x,417001
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,1748,7.54,21.1,2.8x,416043
Top Shelf        [ÿproductÿdetailsÿ],Preroll 3.0g,6718,7.55,24.44,3.2x,423396
Curious Crow Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,3794,7.55,27.54,3.6x,416657
Daring Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,4850,7.56,18.71,2.5x,415881
Lm Digital        [ÿproductÿdetailsÿ],Edible,60381,7.56,23.13,3.1x,417214
Dose Oil        [ÿproductÿdetailsÿ],Vape 0.5g,2945,7.57,27.14,3.6x,423842
Inland Empire Growing        [ÿproductÿdetailsÿ],Concentrate 1.0g,3490,7.57,21.69,2.9x,412760
Saturn Group        [ÿproductÿdetailsÿ],Vape 0.25g,6653,7.58,23.25,3.1x,412112
Orgrow        [ÿproductÿdetailsÿ],Concentrate 1.0g,19636,7.59,24.28,3.2x,412784
Coastal Enterprises        [ÿproductÿdetailsÿ],Concentrate 0.5g,1688,7.6,19.77,2.6x,412408
"M-r Wholesale, LLC        [ÿproductÿdetailsÿ]",Concentrate 1.0g,102314,7.61,23.89,3.1x,412634
Mj Botanicals        [ÿproductÿdetailsÿ],Concentrate 1.0g,28410,7.61,22.6,3.0x,416765
Subx        [ÿproductÿdetailsÿ],Concentrate 0.5g,3565,7.62,21.81,2.9x,412111
North Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,4583,7.64,21.64,2.8x,416448
Jms. Consultants        [ÿproductÿdetailsÿ],Edible,4165,7.65,25.02,3.3x,416423
Rootworx        [ÿproductÿdetailsÿ],Flower 2.0g,6142,7.66,20.35,2.7x,413665
Lucky Devil Farms        [ÿproductÿdetailsÿ],Flower 2.0g,5600,7.67,18.32,2.4x,414040
Quincy Green        [ÿproductÿdetailsÿ],Flower 3.5g,7273,7.67,22.89,3.0x,412358
Jbc Grow        [ÿproductÿdetailsÿ],Concentrate 1.0g,35461,7.67,22.65,3.0x,413631
Sticky Budz        [ÿproductÿdetailsÿ],Flower 3.5g,32872,7.7,22.7,2.9x,412076
Botanica Seattle        [ÿproductÿdetailsÿ],Edible,319792,7.7,23.22,3.0x,412723
Washington Source        [ÿproductÿdetailsÿ],Concentrate 1.0g,7510,7.71,21.8,2.8x,418443
Double Delicious        [ÿproductÿdetailsÿ],Topical,13607,7.73,18.85,2.4x,414462
Emerald Twist        [ÿproductÿdetailsÿ],Flower 3.5g,18892,7.74,23.35,3.0x,414323
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Infused,3090,7.75,23.82,3.1x,417068
Harmony Farms        [ÿproductÿdetailsÿ],Flower 2.0g,55996,7.77,22.21,2.9x,415449
Grow Op Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,22538,7.77,23.68,3.0x,413287
Techbud        [ÿproductÿdetailsÿ],Concentrate 1.0g,16624,7.79,22.56,2.9x,412428
Silica Phoenix        [ÿproductÿdetailsÿ],Flower 3.5g,6197,7.8,25.92,3.3x,412236
Ww Agriculture        [ÿproductÿdetailsÿ],Flower 3.5g,8760,7.8,22.2,2.8x,412242
Grower George        [ÿproductÿdetailsÿ],Concentrate 1.0g,7128,7.8,24.26,3.1x,413950
C Block Group        [ÿproductÿdetailsÿ],Flower 3.5g,20828,7.82,25.03,3.2x,412728
Kohl Processing Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,4807,7.82,20.16,2.6x,416772
Carson Unlimited        [ÿproductÿdetailsÿ],Flower 3.5g,8411,7.83,27.49,3.5x,420287
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 0.5g,45800,7.83,22.83,2.9x,412882
Northwest Finest        [ÿproductÿdetailsÿ],Flower 2.0g,7100,7.86,26.39,3.4x,416499
Emerald Sea of Green        [ÿproductÿdetailsÿ],Flower 3.5g,4175,7.86,32.8,4.2x,413198
Growing Like a Weed        [ÿproductÿdetailsÿ],Flower 2.0g,7704,7.87,23.41,3.0x,419128
Big River Farms        [ÿproductÿdetailsÿ],Vape 1.0g,1470,7.88,43.09,5.5x,415726
Black Diamond Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1040,7.88,23.5,3.0x,415968
The Happy Crowd        [ÿproductÿdetailsÿ],Flower 3.5g,2835,7.88,19.39,2.5x,416843
Mother Earth Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3570,7.88,29.44,3.7x,417307
Twenty Plus        [ÿproductÿdetailsÿ],Flower 3.5g,8647,7.89,25.43,3.2x,413088
Copeland's Cannabis Farm        [ÿproductÿdetailsÿ],Flower 2.0g,1390,7.93,24.15,3.0x,412099
Poorman Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,5308,7.94,25.48,3.2x,415921
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Infused,2092,7.94,19.48,2.5x,417051
Northwest Grown Products        [ÿproductÿdetailsÿ],Concentrate 0.5g,9132,7.95,26.82,3.4x,416462
Gabriel        [ÿproductÿdetailsÿ],Flower 2.0g,44080,7.97,22.37,2.8x,415997
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 3.5g,3012,7.97,28.3,3.6x,412892
Rmnp        [ÿproductÿdetailsÿ],Flower 3.5g,2244,7.97,23.86,3.0x,413154
Zoobees Doobees        [ÿproductÿdetailsÿ],Concentrate 1.0g,6698,7.97,22.28,2.8x,412497
Double Delicious        [ÿproductÿdetailsÿ],Concentrate 1.0g,7402,7.98,25.93,3.3x,414462
Jv Ranch        [ÿproductÿdetailsÿ],Concentrate 1.0g,18309,7.98,20.38,2.6x,416125
Sky High Gardens        [ÿproductÿdetailsÿ],Preroll 2.0g,1336,8,22.82,2.9x,424091
Emerald Sea of Green        [ÿproductÿdetailsÿ],Vape 0.5g,1800,8,25.58,3.2x,413198
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Vape 0.5g,4000,8,24.78,3.1x,416406
The Clone Zone        [ÿproductÿdetailsÿ],Flower 2.0g,21512,8,24.28,3.0x,412598
Nettles Unlimited        [ÿproductÿdetailsÿ],Flower 2.0g,3360,8,24.5,3.1x,412762
Salish Sativas        [ÿproductÿdetailsÿ],Flower 2.0g,1400,8,22.36,2.8x,415914
Grx2        [ÿproductÿdetailsÿ],Flower 2.0g,2320,8,24.48,3.1x,424285
Land of Lizards        [ÿproductÿdetailsÿ],Flower 3.5g,4664,8,19.58,2.4x,412096
High Five Farms        [ÿproductÿdetailsÿ],Flower 3.5g,7808,8,27.83,3.5x,416746
Over the Top        [ÿproductÿdetailsÿ],Concentrate 0.5g,1280,8,23.62,3.0x,412056
Gold Services        [ÿproductÿdetailsÿ],Concentrate 0.5g,2080,8,23.31,2.9x,412861
Gecko Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,1464,8,23.81,3.0x,412135
Bacons Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,1200,8,21.99,2.7x,412288
509 Da Kine        [ÿproductÿdetailsÿ],Concentrate 1.0g,1760,8,24.44,3.1x,412599
American Sensi Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,1955,8,23.65,3.0x,412735
Sideways Green        [ÿproductÿdetailsÿ],Concentrate 1.0g,7920,8,23.29,2.9x,412959
Washington State Sweet Leaf Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,1000,8,26.66,3.3x,413455
Pioneer Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,5200,8,23.8,3.0x,416106
Dream Catcher        [ÿproductÿdetailsÿ],Concentrate 1.0g,1160,8,22.66,2.8x,416527
Sound Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,4400,8,23.71,3.0x,417237
Venspark        [ÿproductÿdetailsÿ],Concentrate 1.0g,1000,8,22.2,2.8x,417326
Washington Bud Company        [ÿproductÿdetailsÿ],Topical,1400,8,20.92,2.6x,412752
Hash Way Recreational        [ÿproductÿdetailsÿ],Flower 3.5g,1928,8.03,23.9,3.0x,421873
Ag Grow        [ÿproductÿdetailsÿ],Flower 2.0g,4840,8.04,26.16,3.3x,412557
Sasquatch Greenhouses        [ÿproductÿdetailsÿ],Flower 3.5g,2133,8.05,23.93,3.0x,412208
Washington Gold        [ÿproductÿdetailsÿ],Flower 3.5g,1513,8.05,24.62,3.1x,412213
Salish Sativas        [ÿproductÿdetailsÿ],Concentrate 1.0g,2523,8.05,19.88,2.5x,415914
Sunnyside Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,10322,8.06,27.25,3.4x,416672
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Flower 3.5g,8742,8.07,25.86,3.2x,413711
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 3.5g,3570,8.11,25.56,3.2x,417295
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 3.5g,8960,8.12,25.53,3.1x,416693
Growstate-one        [ÿproductÿdetailsÿ],Concentrate 1.0g,166158,8.12,22.53,2.8x,414395
Evergreen Herbal        [ÿproductÿdetailsÿ],Edible,337653,8.13,25.05,3.1x,78256
Om Shiv        [ÿproductÿdetailsÿ],Concentrate 1.0g,58541,8.14,23.69,2.9x,412235
Atomic Green        [ÿproductÿdetailsÿ],Flower 3.5g,4730,8.15,19.7,2.4x,413209
Washington Pot        [ÿproductÿdetailsÿ],Flower 3.5g,4694,8.15,22.84,2.8x,415738
WA Grower        [ÿproductÿdetailsÿ],Concentrate 1.0g,7536,8.15,24.08,3.0x,417380
Pacific Northwest Consulting        [ÿproductÿdetailsÿ],Edible,37374,8.17,24.03,2.9x,417152
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 2.0g,1454,8.18,23.58,2.9x,416908
C Block Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,2790,8.2,30.55,3.7x,412728
Walden        [ÿproductÿdetailsÿ],Concentrate 1.0g,3413,8.21,23.12,2.8x,416445
Walden        [ÿproductÿdetailsÿ],Flower 3.5g,37755,8.25,26.87,3.3x,416445
New Horizon Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,8920,8.25,23.13,2.8x,415752
Blooming City        [ÿproductÿdetailsÿ],Concentrate 1.0g,6970,8.25,28.42,3.4x,415853
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 2.0g,15896,8.26,24.07,2.9x,413462
Double Delicious        [ÿproductÿdetailsÿ],Flower 3.5g,36266,8.28,28.65,3.5x,414462
Top Shelf        [ÿproductÿdetailsÿ],Concentrate 1.0g,2935,8.29,21.93,2.6x,423396
Blc        [ÿproductÿdetailsÿ],Flower 2.0g,1079,8.3,26.2,3.2x,416961
Northwest Harvesting Co        [ÿproductÿdetailsÿ],Flower 3.5g,21633,8.3,25.04,3.0x,412435
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Concentrate 1.0g,4964,8.3,23.79,2.9x,412616
Rochester Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,14554,8.32,27.4,3.3x,413002
Stone Supply        [ÿproductÿdetailsÿ],Preroll 3.0g,1666,8.33,19.99,2.4x,413463
Twelfth Man Mary LLC        [ÿproductÿdetailsÿ],Flower 3.5g,3748,8.33,24.21,2.9x,412616
Greencrest Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,4598,8.33,25.11,3.0x,417069
Top Shelf        [ÿproductÿdetailsÿ],Concentrate 0.5g,11804,8.33,25.17,3.0x,423396
Ce Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,1000,8.33,30.15,3.6x,412207
Good Weed Terraponics        [ÿproductÿdetailsÿ],Concentrate 1.0g,4850,8.33,25.6,3.1x,417082
Kouchlock Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,19159,8.33,23.64,2.8x,423204
Seattle Pure Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,1017,8.35,32.66,3.9x,415748
Emerald Jane's        [ÿproductÿdetailsÿ],Concentrate 0.5g,6220,8.35,22.07,2.6x,412148
Canndo        [ÿproductÿdetailsÿ],Concentrate 1.0g,9525,8.35,23.81,2.9x,412430
Hannah Industries        [ÿproductÿdetailsÿ],Flower 2.0g,13450,8.36,23.59,2.8x,424223
Green Zombie        [ÿproductÿdetailsÿ],Flower 3.5g,11847,8.36,21.18,2.5x,414114
Big River Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,5200,8.39,26.78,3.2x,415726
Skagit Organics        [ÿproductÿdetailsÿ],Topical,4354,8.39,19.91,2.4x,412843
The Green Vault        [ÿproductÿdetailsÿ],Concentrate 1.0g,7710,8.4,22.58,2.7x,415711
Agro Couture        [ÿproductÿdetailsÿ],Concentrate 1.0g,116720,8.4,22.69,2.7x,417142
W.o.w. Industries        [ÿproductÿdetailsÿ],Flower 3.5g,11980,8.41,23.07,2.7x,413922
Nasty Jack's Candy Company        [ÿproductÿdetailsÿ],Edible,57122,8.41,23.35,2.8x,416105
Poorman Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,12505,8.42,26.14,3.1x,415921
Happy Hill Farms        [ÿproductÿdetailsÿ],Flower 3.5g,48217,8.43,24.56,2.9x,416800
Virginia Enterprises        [ÿproductÿdetailsÿ],Concentrate 1.0g,8085,8.44,25.84,3.1x,416539
Bmf Washington        [ÿproductÿdetailsÿ],Vape 0.5g,126911,8.47,24.81,2.9x,412149
Virginia Company        [ÿproductÿdetailsÿ],Flower 2.0g,7361,8.48,25.69,3.0x,414038
Green Ghost        [ÿproductÿdetailsÿ],Concentrate 1.0g,1768,8.49,27.41,3.2x,412301
Wicked Weed        [ÿproductÿdetailsÿ],Flower 2.0g,1538,8.5,20.94,2.5x,416155
Anchor Bakery        [ÿproductÿdetailsÿ],Flower 3.5g,4284,8.5,33.53,3.9x,415961
Sourface        [ÿproductÿdetailsÿ],Flower 7.0g,5950,8.5,19.5,2.3x,412679
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 2.0g,4781,8.51,25.09,3.0x,412082
Northwest Grown Products        [ÿproductÿdetailsÿ],Vape 0.5g,8635,8.54,26.31,3.1x,416462
Buddy Boy Farms        [ÿproductÿdetailsÿ],Vape 0.5g,3549,8.55,24.75,2.9x,412053
Atf Farms        [ÿproductÿdetailsÿ],Flower 3.5g,11574,8.57,23.71,2.8x,417335
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 3.5g,4206,8.57,24.02,2.8x,422227
Cinc-o-dos        [ÿproductÿdetailsÿ],Flower 3.5g,6396,8.58,27.26,3.2x,412566
Agrijuana        [ÿproductÿdetailsÿ],Flower 3.5g,70933,8.59,26,3.0x,415998
Honu Enterprises        [ÿproductÿdetailsÿ],Topical,11991,8.59,24.18,2.8x,412097
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 0.5g,3534,8.61,22.71,2.6x,416853
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 1.0g,78895,8.61,26.09,3.0x,412515
Freya Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,9862,8.61,27.91,3.2x,416690
Ogz Fire Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,10055,8.61,23.66,2.7x,416737
Sticky Budz        [ÿproductÿdetailsÿ],Concentrate 1.0g,132081,8.64,25.01,2.9x,412076
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,15897,8.64,22.75,2.6x,416406
Coastal Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,5660,8.65,23.46,2.7x,412408
Orgrow        [ÿproductÿdetailsÿ],Flower 3.5g,49109,8.66,25.28,2.9x,412784
